,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
69,20.257169230075924,4.28263443349569,0.0,0.0,0.0,0.0,0.0,0.45803445932246184,0.0,0.0,0.0,0.0,0.0,0.5583402883376202,0.35709157302931976,0.0,0.0,0.0,0.0,0.0,0.3956014297576958,1.0956326170268194,0.0,0.0,0.0,0.0,0.0,12.027192834509965,0.3117730190343859,0.0,0.0,0.0,0.0,0.0,0.2045122051213255,18.706398272854464,0.0,0.0,0.0,0.0,0.0,19.940052425760168,6.916363613855086,0.0,0.0,0.0,0.0,0.0,21.790154897839138,7.053277253150405,0.0,0.0,0.0,0.0,0.0,5.652484281581652,18.051548981333937,0.0,0.0,0.0,0.0,0.0,2.5938354258081184,8.767918436076446,0.0,0.0,0.0,0.0,0.0,12.601364943459066,27.647261979141128,0.0,0.0,0.0,0.0,0.0,54.89417386125644,8.263598626355078,0.0,0.0,0.0,0.0,0.0,5.007057540614569,1.6222719648024782,0.0,0.0,0.0,0.0,0.0,0.6318243879402632,6.737901678290888,0.0,0.0,0.0,0.0,0.0,3.5528715452997215,9.49479541620514,0.0,0.0,0.0,0.0,0.0,33.67821951100406,16.549978393764448,0.0,0.0,0.0,0.0,0.0,3.308662602277442,7.558165750870921,0.0,0.0,0.0,0.0,0.0,17.576554218180718
70,5.852472663375499,10.033764089727958,0.0,0.0,0.0,0.0,0.0,0.8093095287540344,0.0,0.0,0.0,0.0,0.0,0.2536429294381779,0.260029896299454,0.0,0.0,0.0,0.0,0.0,3.0207697622216796,3.5473810795462937,0.0,0.0,0.0,0.0,0.0,0.9217223247251607,0.6561966415375273,0.0,0.0,0.0,0.0,0.0,2.2826676550947544,17.40225322085623,0.0,0.0,0.0,0.0,0.0,10.553953959485542,13.978937913074683,0.0,0.0,0.0,0.0,0.0,7.363427916261821,6.364131980330843,0.0,0.0,0.0,0.0,0.0,15.580330913929476,17.65455046205682,0.0,0.0,0.0,0.0,0.0,16.455980076133624,8.826597839819387,0.0,0.0,0.0,0.0,0.0,4.887982948148756,38.360526548586066,0.0,0.0,0.0,0.0,0.0,3.7492375999571013,15.517750459466246,0.0,0.0,0.0,0.0,0.0,2.604696844820802,1.643810269564005,0.0,0.0,0.0,0.0,0.0,15.70134675280675,10.354018930528772,0.0,0.0,0.0,0.0,0.0,20.28124663536085,9.164900863298882,0.0,0.0,0.0,0.0,0.0,21.517399525571708,15.208084231338976,0.0,0.0,0.0,0.0,0.0,7.682265819844229,12.733626887430754,0.0,0.0,0.0,0.0,0.0,12.428148230948214
71,78.80878041778107,5.494124727688163,0.0,0.0,0.0,0.0,0.0,0.8012665667353261,0.0,0.0,0.0,0.0,0.0,0.7861983810045364,0.6807447168716982,0.0,0.0,0.0,0.0,0.0,0.13760893406920408,1.3983743536549451,0.0,0.0,0.0,0.0,0.0,0.27332536432138876,0.41405243921052565,0.0,0.0,0.0,0.0,0.0,1.0880044221569023,16.76283540050621,0.0,0.0,0.0,0.0,0.0,42.20162710024564,9.788906208251214,0.0,0.0,0.0,0.0,0.0,11.146453678587184,7.115821419130615,0.0,0.0,0.0,0.0,0.0,3.6243309940125883,16.216326179799875,0.0,0.0,0.0,0.0,0.0,9.976776468458114,9.465120091848814,0.0,0.0,0.0,0.0,0.0,4.84333220148171,35.222370494980446,0.0,0.0,0.0,0.0,0.0,23.515899952814802,19.701225897408563,0.0,0.0,0.0,0.0,0.0,0.10791066380356493,2.9071014078728186,0.0,0.0,0.0,0.0,0.0,5.71806373039191,7.735829545779611,0.0,0.0,0.0,0.0,0.0,37.04253477820369,11.194745851188534,0.0,0.0,0.0,0.0,0.0,9.256406786149627,17.88786142519503,0.0,0.0,0.0,0.0,0.0,36.40056650792812,6.599087955604407,0.0,0.0,0.0,0.0,0.0,10.174193502384611
72,7.891003740441702,12.026063448522098,0.0,0.0,0.0,0.0,0.0,0.6074670117921329,0.0,0.0,0.0,0.0,0.0,0.5815295043443981,0.3078713660471987,0.0,0.0,0.0,0.0,0.0,0.6838050275063176,2.3174825065804265,0.0,0.0,0.0,0.0,0.0,0.8257571534944592,0.3125408556456357,0.0,0.0,0.0,0.0,0.0,0.33220206960702303,27.20621659336985,0.0,0.0,0.0,0.0,0.0,80.24718921931007,19.22590839588434,0.0,0.0,0.0,0.0,0.0,0.4445837455719322,5.9063716926517795,0.0,0.0,0.0,0.0,0.0,22.35518845142883,25.44097016988341,0.0,0.0,0.0,0.0,0.0,24.448638471322063,10.014708787950648,0.0,0.0,0.0,0.0,0.0,2.422443368883119,31.679656732247782,0.0,0.0,0.0,0.0,0.0,1.5019135383476847,8.024169020160876,0.0,0.0,0.0,0.0,0.0,7.306038092394304,3.0874303674134307,0.0,0.0,0.0,0.0,0.0,0.44601140086995317,8.003390451992528,0.0,0.0,0.0,0.0,0.0,18.501962000378928,10.97425067423151,0.0,0.0,0.0,0.0,0.0,10.795784183561336,25.088549960658437,0.0,0.0,0.0,0.0,0.0,81.0315291254538,6.0343385403058525,0.0,0.0,0.0,0.0,0.0,7.630455192511629
73,10.383711009925385,5.09706682727914,0.0,0.0,0.0,0.0,0.0,0.47040587906960823,0.0,0.0,0.0,0.0,0.0,0.3334928199787763,1.193107187498365,0.0,0.0,0.0,0.0,0.0,8.550358550488292,1.4912672227356896,0.0,0.0,0.0,0.0,0.0,2.961115346913281,0.5209277592505045,0.0,0.0,0.0,0.0,0.0,0.9881717925985656,20.21843302670044,0.0,0.0,0.0,0.0,0.0,7.352134234708535,6.521849461183787,0.0,0.0,0.0,0.0,0.0,7.720205210220512,4.665548017425805,0.0,0.0,0.0,0.0,0.0,1.8773809606171366,21.55563495287422,0.0,0.0,0.0,0.0,0.0,2.325242718873813,7.610203594142699,0.0,0.0,0.0,0.0,0.0,38.059756033399374,59.04183882906982,0.0,0.0,0.0,0.0,0.0,37.487913349523744,15.682954083863102,0.0,0.0,0.0,0.0,0.0,6.278539096758278,10.325879606207165,0.0,0.0,0.0,0.0,0.0,6.593597572575031,8.089623805757748,0.0,0.0,0.0,0.0,0.0,9.512430629454045,33.730896141023585,0.0,0.0,0.0,0.0,0.0,7.450414408728008,16.82499583944969,0.0,0.0,0.0,0.0,0.0,15.289585236204122,10.451955924043604,0.0,0.0,0.0,0.0,0.0,2.537942330684774
74,8.210415581566247,13.32735561237572,0.0,0.0,0.0,0.0,0.0,0.4842876279647562,0.0,0.0,0.0,0.0,0.0,1.6569705992958064,0.37764723428168895,0.0,0.0,0.0,0.0,0.0,0.5220617238649174,1.3692964163223098,0.0,0.0,0.0,0.0,0.0,0.10987179623640715,0.302408576022798,0.0,0.0,0.0,0.0,0.0,0.14003164805193372,20.104052103208332,0.0,0.0,0.0,0.0,0.0,24.085775353426033,7.1309354599330605,0.0,0.0,0.0,0.0,0.0,59.06660237443591,4.228472735272145,0.0,0.0,0.0,0.0,0.0,122.72705237592737,21.959650364557593,0.0,0.0,0.0,0.0,0.0,16.072249354751957,8.320894617123935,0.0,0.0,0.0,0.0,0.0,3.251397953356401,33.51662873932135,0.0,0.0,0.0,0.0,0.0,11.15237904512405,8.27525643850108,0.0,0.0,0.0,0.0,0.0,4.016275722312705,9.654460128595726,0.0,0.0,0.0,0.0,0.0,2.692842971269302,13.538074684173996,0.0,0.0,0.0,0.0,0.0,17.648542284358786,14.706631377548707,0.0,0.0,0.0,0.0,0.0,6.006318098639639,17.33422687990185,0.0,0.0,0.0,0.0,0.0,27.66355296658769,14.222074102823248,0.0,0.0,0.0,0.0,0.0,14.360339733328864
75,34.36979188095232,21.091991458837647,0.0,0.0,0.0,0.0,0.0,0.5735479588223696,0.0,0.0,0.0,0.0,0.0,0.16856443147560432,0.3824099083876195,0.0,0.0,0.0,0.0,0.0,2.7277748275303084,2.9217682980766857,0.0,0.0,0.0,0.0,0.0,0.18860711971293967,1.6840858284937457,0.0,0.0,0.0,0.0,0.0,4.327869706609745,30.908022637703255,0.0,0.0,0.0,0.0,0.0,31.24041641088895,6.307406328842976,0.0,0.0,0.0,0.0,0.0,2.586957438416061,8.844389989470967,0.0,0.0,0.0,0.0,0.0,49.098958554949725,25.348783626715534,0.0,0.0,0.0,0.0,0.0,17.248930236893557,7.661255620515216,0.0,0.0,0.0,0.0,0.0,1.1348937641375265,31.316589456271288,0.0,0.0,0.0,0.0,0.0,2.2651325354967735,12.552331164236195,0.0,0.0,0.0,0.0,0.0,28.89296851532826,5.414354649003828,0.0,0.0,0.0,0.0,0.0,3.9748942283719475,19.29385673818544,0.0,0.0,0.0,0.0,0.0,1.5195234677049747,41.81718126326444,0.0,0.0,0.0,0.0,0.0,5.611790665458829,48.368296035148326,0.0,0.0,0.0,0.0,0.0,109.69967423861063,9.328648607051045,0.0,0.0,0.0,0.0,0.0,4.058527354714573
76,4.4322336828210105,8.722532418771166,0.0,0.0,0.0,0.0,0.0,1.1368506860986995,0.0,0.0,0.0,0.0,0.0,4.276326818659175,0.3836611649629325,0.0,0.0,0.0,0.0,0.0,0.14809182903595347,1.3784563713738693,0.0,0.0,0.0,0.0,0.0,2.299980359620252,0.5447069052414679,0.0,0.0,0.0,0.0,0.0,0.2902147362608222,18.822010456775583,0.0,0.0,0.0,0.0,0.0,2.119411077953906,58.66943396309787,0.0,0.0,0.0,0.0,0.0,11.628072878128103,11.053478125047198,0.0,0.0,0.0,0.0,0.0,2.468579852885483,16.320864855752397,0.0,0.0,0.0,0.0,0.0,10.043006988320165,22.313357563937284,0.0,0.0,0.0,0.0,0.0,2.986741125918082,25.399644939780547,0.0,0.0,0.0,0.0,0.0,3.352765340955386,8.027933294721738,0.0,0.0,0.0,0.0,0.0,4.350272423745772,1.2045667333637213,0.0,0.0,0.0,0.0,0.0,16.41945567534546,8.47574182256957,0.0,0.0,0.0,0.0,0.0,0.7780740263734244,15.041891881415609,0.0,0.0,0.0,0.0,0.0,4.959753460134196,16.29896623443043,0.0,0.0,0.0,0.0,0.0,92.04952161053401,7.489758567335112,0.0,0.0,0.0,0.0,0.0,24.632766293007798
77,118.68118012978144,10.84474059793121,0.0,0.0,0.0,0.0,0.0,0.4213152740915558,0.0,0.0,0.0,0.0,0.0,0.7798286927375576,0.21105786503447474,0.0,0.0,0.0,0.0,0.0,0.43942646196339624,1.2448752532935023,0.0,0.0,0.0,0.0,0.0,0.39588360457634375,0.6055433355265017,0.0,0.0,0.0,0.0,0.0,1.7137630737380305,26.1627680571578,0.0,0.0,0.0,0.0,0.0,10.127316581981175,7.325173946097142,0.0,0.0,0.0,0.0,0.0,13.359365995180633,10.970592821856169,0.0,0.0,0.0,0.0,0.0,1.9674420979345284,24.443420516828148,0.0,0.0,0.0,0.0,0.0,10.876832991853483,8.280986739768375,0.0,0.0,0.0,0.0,0.0,11.234547653699023,42.13310637706558,0.0,0.0,0.0,0.0,0.0,60.60039274215015,13.028467824924654,0.0,0.0,0.0,0.0,0.0,3.814958108830028,6.4164983245821325,0.0,0.0,0.0,0.0,0.0,2.3872960548028868,7.428796924282632,0.0,0.0,0.0,0.0,0.0,48.61312639632238,27.62791920192824,0.0,0.0,0.0,0.0,0.0,135.03271348140373,17.55032220060955,0.0,0.0,0.0,0.0,0.0,52.809588436840926,9.583209227620928,0.0,0.0,0.0,0.0,0.0,1.3137694740891535
78,4.109483262695194,10.46602155800887,0.0,0.0,0.0,0.0,0.0,0.36717092947404645,0.0,0.0,0.0,0.0,0.0,0.23049291766949667,0.6085139023361635,0.0,0.0,0.0,0.0,0.0,0.09705690311534507,1.6577601009989271,0.0,0.0,0.0,0.0,0.0,7.010045318484818,0.5498788649954731,0.0,0.0,0.0,0.0,0.0,3.691197616465632,19.14831318556922,0.0,0.0,0.0,0.0,0.0,1.6546300664430227,9.188850523603643,0.0,0.0,0.0,0.0,0.0,5.105536591848198,3.461746186808933,0.0,0.0,0.0,0.0,0.0,33.708226286542015,18.64621246367366,0.0,0.0,0.0,0.0,0.0,32.88911253829496,7.661263033135341,0.0,0.0,0.0,0.0,0.0,16.60151008144293,38.02460465974104,0.0,0.0,0.0,0.0,0.0,20.50934761302008,8.577504720720622,0.0,0.0,0.0,0.0,0.0,29.988165405325322,2.433824211098411,0.0,0.0,0.0,0.0,0.0,2.048698791403334,7.747964057947939,0.0,0.0,0.0,0.0,0.0,2.421690584515738,12.254866050320336,0.0,0.0,0.0,0.0,0.0,4.083229703710146,16.170971378827225,0.0,0.0,0.0,0.0,0.0,4.844187986560767,10.447491631362979,0.0,0.0,0.0,0.0,0.0,11.831622846162343
79,9.563673539809578,21.859037239178928,0.0,0.0,0.0,0.0,0.0,0.45468836305973015,0.0,0.0,0.0,0.0,0.0,0.7292650261082615,1.202533928055203,0.0,0.0,0.0,0.0,0.0,0.47620812291375614,1.1961152575018867,0.0,0.0,0.0,0.0,0.0,11.598088492200677,0.30502744929909686,0.0,0.0,0.0,0.0,0.0,0.27104320555180794,18.593766228417195,0.0,0.0,0.0,0.0,0.0,13.958648355968762,12.079707343840896,0.0,0.0,0.0,0.0,0.0,16.288770868610413,7.2687670931336505,0.0,0.0,0.0,0.0,0.0,0.5723378614759578,16.69861846263442,0.0,0.0,0.0,0.0,0.0,0.7544288768749344,8.00855218979367,0.0,0.0,0.0,0.0,0.0,6.700894665283812,27.87721969882196,0.0,0.0,0.0,0.0,0.0,7.6173335191253955,7.589206012119483,0.0,0.0,0.0,0.0,0.0,0.5229592866270166,1.4981343793237656,0.0,0.0,0.0,0.0,0.0,0.09463585903215088,10.192618514723218,0.0,0.0,0.0,0.0,0.0,0.2852827250638695,13.423579363876252,0.0,0.0,0.0,0.0,0.0,11.05898595369955,14.550308999887582,0.0,0.0,0.0,0.0,0.0,6.455510010072946,8.42693036544156,0.0,0.0,0.0,0.0,0.0,4.360063664160217
80,3.426930879590283,44.31837119584973,0.0,0.0,0.0,0.0,0.0,1.0852888628624044,0.0,0.0,0.0,0.0,0.0,1.6842265328483432,0.26376325753539204,0.0,0.0,0.0,0.0,0.0,0.05669689652731292,1.1686304934497929,0.0,0.0,0.0,0.0,0.0,2.1701212304650435,0.6623170379088053,0.0,0.0,0.0,0.0,0.0,3.682579684603643,20.004754857072065,0.0,0.0,0.0,0.0,0.0,66.25212960509272,37.1612495897713,0.0,0.0,0.0,0.0,0.0,205.36496451237207,30.937633344256636,0.0,0.0,0.0,0.0,0.0,4.053521314759762,17.82390011342695,0.0,0.0,0.0,0.0,0.0,22.55811697743468,10.315762009338473,0.0,0.0,0.0,0.0,0.0,1.9060622290563134,33.38453254100428,0.0,0.0,0.0,0.0,0.0,1.1361266938515429,8.354502219208156,0.0,0.0,0.0,0.0,0.0,9.486746690271886,4.968075348802579,0.0,0.0,0.0,0.0,0.0,13.963348420922806,15.8231089184166,0.0,0.0,0.0,0.0,0.0,2.541169443624636,36.63322281662876,0.0,0.0,0.0,0.0,0.0,86.45732161539271,31.232597736646778,0.0,0.0,0.0,0.0,0.0,163.14324498672863,7.259498511981712,0.0,0.0,0.0,0.0,0.0,1.3005916267713624
81,14.801797564468698,6.502842286737314,0.0,0.0,0.0,0.0,0.0,0.5149645814835243,0.0,0.0,0.0,0.0,0.0,0.4152580780825314,0.1613297215314071,0.0,0.0,0.0,0.0,0.0,0.390813285881127,1.3772060639641022,0.0,0.0,0.0,0.0,0.0,2.821095934021078,0.4348383276428463,0.0,0.0,0.0,0.0,0.0,0.46842107935008265,15.567393624153397,0.0,0.0,0.0,0.0,0.0,10.82054434232424,18.22495780734975,0.0,0.0,0.0,0.0,0.0,4.876229332433687,6.009279983545885,0.0,0.0,0.0,0.0,0.0,9.711010283037606,16.282334412459484,0.0,0.0,0.0,0.0,0.0,2.701320943772828,8.921297210288323,0.0,0.0,0.0,0.0,0.0,3.6683672227659194,34.11670376162384,0.0,0.0,0.0,0.0,0.0,2.9824988167495796,12.534595351962919,0.0,0.0,0.0,0.0,0.0,1.4504022575809348,2.0506756407738957,0.0,0.0,0.0,0.0,0.0,16.76408957786905,8.944592043863931,0.0,0.0,0.0,0.0,0.0,38.642074283856914,9.688509469196873,0.0,0.0,0.0,0.0,0.0,94.08378965728753,13.170540224105228,0.0,0.0,0.0,0.0,0.0,33.30431557153783,6.64748581963969,0.0,0.0,0.0,0.0,0.0,38.6443456265496
82,60.500533160000934,5.130854685978822,0.0,0.0,0.0,0.0,0.0,0.44724507195349045,0.0,0.0,0.0,0.0,0.0,0.2556876126235983,0.2543027945511184,0.0,0.0,0.0,0.0,0.0,0.08469804224793742,1.1227901764877548,0.0,0.0,0.0,0.0,0.0,1.5449154473709021,0.9219669864532488,0.0,0.0,0.0,0.0,0.0,0.7769950723907106,23.182031633449967,0.0,0.0,0.0,0.0,0.0,30.953991135832638,13.404587315537134,0.0,0.0,0.0,0.0,0.0,1.957106082255773,3.5770389241783906,0.0,0.0,0.0,0.0,0.0,57.16836476867321,19.699538727902688,0.0,0.0,0.0,0.0,0.0,4.902202297664767,6.905815032308504,0.0,0.0,0.0,0.0,0.0,38.272688418969864,33.219276871291235,0.0,0.0,0.0,0.0,0.0,43.304383586233314,12.678629875823033,0.0,0.0,0.0,0.0,0.0,52.782936349272,3.0495325705538843,0.0,0.0,0.0,0.0,0.0,0.5123730452579833,7.053695171696166,0.0,0.0,0.0,0.0,0.0,6.001512768942967,24.134850203368536,0.0,0.0,0.0,0.0,0.0,136.27224696887015,15.390689058813575,0.0,0.0,0.0,0.0,0.0,103.47308576663107,10.519782033872856,0.0,0.0,0.0,0.0,0.0,13.084537347423964
83,7.669265220497834,7.950955611933196,0.0,0.0,0.0,0.0,0.0,3.2263955111104,0.0,0.0,0.0,0.0,0.0,4.276428747696571,0.26348127821889916,0.0,0.0,0.0,0.0,0.0,1.5858040770636277,0.9974928469566262,0.0,0.0,0.0,0.0,0.0,31.501359398793966,0.777797543694482,0.0,0.0,0.0,0.0,0.0,7.641320276827047,20.626318441389486,0.0,0.0,0.0,0.0,0.0,4.812210764862316,19.90644842055433,0.0,0.0,0.0,0.0,0.0,16.533275618933033,4.671679771759425,0.0,0.0,0.0,0.0,0.0,15.747785498095231,20.0634376837833,0.0,0.0,0.0,0.0,0.0,2.2254745550022115,7.912445025838108,0.0,0.0,0.0,0.0,0.0,1.9408226672514226,35.97010699529695,0.0,0.0,0.0,0.0,0.0,10.857152567489592,8.094423731781035,0.0,0.0,0.0,0.0,0.0,26.738733361205867,2.1747134188788055,0.0,0.0,0.0,0.0,0.0,2.3071192999979093,8.291516831370512,0.0,0.0,0.0,0.0,0.0,3.3860665390997906,15.386868456905159,0.0,0.0,0.0,0.0,0.0,3.4381552889945826,15.912514726204895,0.0,0.0,0.0,0.0,0.0,3.1896715831316063,9.712807776549601,0.0,0.0,0.0,0.0,0.0,17.377672455176498
84,21.309999838228514,6.5335220462590184,0.0,0.0,0.0,0.0,0.0,0.6407961844430462,0.0,0.0,0.0,0.0,0.0,0.44219188734072995,0.1833773187540638,0.0,0.0,0.0,0.0,0.0,0.17664631875805673,1.285821030892655,0.0,0.0,0.0,0.0,0.0,1.8278606515898503,0.3124632054268317,0.0,0.0,0.0,0.0,0.0,2.7035121587244397,19.893212108428024,0.0,0.0,0.0,0.0,0.0,14.327908828337092,6.660375295215359,0.0,0.0,0.0,0.0,0.0,10.753930087579395,3.540177887781214,0.0,0.0,0.0,0.0,0.0,10.328892799564766,15.62222762155342,0.0,0.0,0.0,0.0,0.0,0.8172655615426301,7.899152909957827,0.0,0.0,0.0,0.0,0.0,31.845940393294136,32.51938776035918,0.0,0.0,0.0,0.0,0.0,9.853478622975672,8.2401779626151,0.0,0.0,0.0,0.0,0.0,10.538698631305033,5.356564659549294,0.0,0.0,0.0,0.0,0.0,0.8060213572712123,12.624791017870285,0.0,0.0,0.0,0.0,0.0,43.10489557938579,19.33447854900907,0.0,0.0,0.0,0.0,0.0,25.53166634330474,11.971092893253026,0.0,0.0,0.0,0.0,0.0,12.429673468302656,7.248024958277916,0.0,0.0,0.0,0.0,0.0,4.294856859721936
85,6.298483130024486,7.055630444649205,0.0,0.0,0.0,0.0,0.0,0.6329056298717518,0.0,0.0,0.0,0.0,0.0,0.4275848864567362,0.16981443962489798,0.0,0.0,0.0,0.0,0.0,1.288963150876966,1.0946857955097737,0.0,0.0,0.0,0.0,0.0,2.0424021072749783,0.30718713462132,0.0,0.0,0.0,0.0,0.0,2.4603991664139078,16.999496381121247,0.0,0.0,0.0,0.0,0.0,7.303453058624489,21.125211147790065,0.0,0.0,0.0,0.0,0.0,1.1370136065883278,9.44697124476598,0.0,0.0,0.0,0.0,0.0,38.52108089443923,15.534534302024054,0.0,0.0,0.0,0.0,0.0,1.9392804438799955,11.648808072799508,0.0,0.0,0.0,0.0,0.0,2.2565371648018955,28.68350853370933,0.0,0.0,0.0,0.0,0.0,11.223374493315655,9.783430504034094,0.0,0.0,0.0,0.0,0.0,9.584285068651987,1.2540418916560974,0.0,0.0,0.0,0.0,0.0,8.904011491769584,15.893433701341577,0.0,0.0,0.0,0.0,0.0,95.76614505870315,17.158628531311763,0.0,0.0,0.0,0.0,0.0,4.576788852674931,17.825896424370917,0.0,0.0,0.0,0.0,0.0,5.22279948934399,7.201395245293624,0.0,0.0,0.0,0.0,0.0,1.3296473401322952
86,47.882098587077834,11.438757052242757,0.0,0.0,0.0,0.0,0.0,0.47264868103907176,0.0,0.0,0.0,0.0,0.0,0.37635075554693814,0.6295094527304121,0.0,0.0,0.0,0.0,0.0,3.996545944318284,1.2820550616846154,0.0,0.0,0.0,0.0,0.0,3.0524545637866245,0.38652113586973946,0.0,0.0,0.0,0.0,0.0,0.16151664523286477,19.932995440275477,0.0,0.0,0.0,0.0,0.0,11.244785733326907,7.399412894280729,0.0,0.0,0.0,0.0,0.0,9.826705397321446,18.100902279076656,0.0,0.0,0.0,0.0,0.0,5.348980116597429,16.38698027236792,0.0,0.0,0.0,0.0,0.0,25.613529368512406,9.481806679187917,0.0,0.0,0.0,0.0,0.0,5.4948606227168195,22.693438793529626,0.0,0.0,0.0,0.0,0.0,15.772091902454692,9.01730261229725,0.0,0.0,0.0,0.0,0.0,6.9044145413699685,1.3616660864786054,0.0,0.0,0.0,0.0,0.0,1.2630020977870005,8.013914500752723,0.0,0.0,0.0,0.0,0.0,8.81557622548741,11.451985230965553,0.0,0.0,0.0,0.0,0.0,36.56939636161421,22.411760824209278,0.0,0.0,0.0,0.0,0.0,7.489338575324425,7.172254431219948,0.0,0.0,0.0,0.0,0.0,3.9817290967446297
87,46.71446928870011,38.256010878223975,0.0,0.0,0.0,0.0,0.0,0.5519985918135341,0.0,0.0,0.0,0.0,0.0,1.5442923293151736,0.9406349035160829,0.0,0.0,0.0,0.0,0.0,0.14578633963717824,1.0177162927284331,0.0,0.0,0.0,0.0,0.0,0.2700226032765991,0.6585150937634032,0.0,0.0,0.0,0.0,0.0,0.4051541940531265,16.632062154876447,0.0,0.0,0.0,0.0,0.0,9.31078943354299,10.863972669807499,0.0,0.0,0.0,0.0,0.0,9.158643076019944,7.568543891925886,0.0,0.0,0.0,0.0,0.0,0.44676592272234117,15.813602390955722,0.0,0.0,0.0,0.0,0.0,9.67250032464295,15.132433625951615,0.0,0.0,0.0,0.0,0.0,48.79682696087516,25.020687407246783,0.0,0.0,0.0,0.0,0.0,29.512529416685478,8.1668703662967,0.0,0.0,0.0,0.0,0.0,0.9849453885667498,1.665763389617512,0.0,0.0,0.0,0.0,0.0,2.633460333903957,11.410712977529622,0.0,0.0,0.0,0.0,0.0,0.19085112330197387,20.641464832428504,0.0,0.0,0.0,0.0,0.0,55.700764946827185,42.26875317051772,0.0,0.0,0.0,0.0,0.0,5.217404894558569,8.647690181743664,0.0,0.0,0.0,0.0,0.0,0.8819470134724015
88,17.808100383440426,38.358280949887124,0.0,0.0,0.0,0.0,0.0,0.6316727616009387,0.0,0.0,0.0,0.0,0.0,0.21518704181218307,0.3137334898082627,0.0,0.0,0.0,0.0,0.0,4.359150444253507,0.9945435593596968,0.0,0.0,0.0,0.0,0.0,4.289162833490238,0.325655690230393,0.0,0.0,0.0,0.0,0.0,0.37284418471015357,17.845738720390393,0.0,0.0,0.0,0.0,0.0,7.60051634395082,15.574362249519895,0.0,0.0,0.0,0.0,0.0,4.132781344383659,6.253274752700003,0.0,0.0,0.0,0.0,0.0,0.39996127589713704,14.88744957811169,0.0,0.0,0.0,0.0,0.0,17.41652026373955,10.38009904710032,0.0,0.0,0.0,0.0,0.0,30.54531861155815,23.11323859157937,0.0,0.0,0.0,0.0,0.0,4.914486745766507,8.430103056230369,0.0,0.0,0.0,0.0,0.0,28.06653289135193,2.5171938786565553,0.0,0.0,0.0,0.0,0.0,1.8232460881382857,9.834893901258448,0.0,0.0,0.0,0.0,0.0,4.049913100391535,11.729286312611285,0.0,0.0,0.0,0.0,0.0,7.06265085279031,34.575568218051544,0.0,0.0,0.0,0.0,0.0,5.348675940564767,7.154273679107376,0.0,0.0,0.0,0.0,0.0,1.356350438289017
