,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
59,3.283240890558945e-05,2.2114833637444726,62.5,0.75,0.4000000059604645,1.0,0.25,0.7007123190072284,72.72727272727273,0.6875,0.8636363744735718,0.7857142984867096,1.0,7.112766839154865e-05,2.6447804274595623,50.0,0.5,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.00015855777959373468,1.7268974366107785,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.10048986991115247,2.4827085482815074,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,6.438553196731825e-05,1.9046838430370552,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,4.076302202905282e-05,0.5932866425042079,71.42857142857143,0.9,0.5,0.5,0.5,0.00023114316457413793,2.5521083585968016,60.0,0.53125,0.1666666716337204,0.25,0.125,1.6084438840604264e-05,4.257418905806067,44.44444444444444,0.4375,0.722222238779068,0.7000000029802322,0.75,0.00018355695123363624,2.1460979760343433,57.89473684210527,0.6555555555555556,0.3333333432674408,0.4444444477558136,0.2777777810891469,6.871346505069986e-05,0.459450342476006,90.0,0.75,0.5,0.5,0.5,0.0001979127034591433,1.5957511943439857,50.0,0.43333333333333335,0.3333333432674408,0.375,0.30000001192092896,6.091834341582807e-05,1.6971828693596536,70.0,0.5833333333333333,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.0002547791950362461
60,3.008271996778236e-05,2.2532888255975405,62.5,0.75,0.4000000059604645,1.0,0.25,0.4535634877104482,72.72727272727273,0.71875,0.800000011920929,0.8333333432674408,0.8333333432674408,0.0006635277797930354,2.6721002319493135,50.0,0.3,0.3333333432674408,0.375,0.30000001192092896,7.241645003610168e-05,1.6873161886284676,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.00027363524497766466,2.4821815604413517,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,9.755589279564611e-05,2.109285521586156,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.00010603843604835146,0.5902334426180775,71.42857142857143,0.9,0.5,0.5,0.5,0.00014927530090585257,2.5911276034132493,60.0,0.53125,0.1666666716337204,0.25,0.125,7.920452417757398e-05,4.270408883359825,44.44444444444444,0.5625,0.30000001192092896,0.25,0.375,5.366029064163328e-07,2.3163906177612823,63.1578947368421,0.6875,0.2857142885526021,0.3333333333333333,0.25,5.9307564566512314e-05,0.3785828928822029,90.0,0.9166666666666667,0.9615384638309479,0.9285714328289032,1.0,0.0001866987368934985,1.7326089580918365,50.0,0.625,0.5833333432674408,0.75,0.5,2.735285668008814e-05,1.5634081324486584,80.0,0.8333333333333333,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.00021008422995362792
61,7.871666891370172e-06,2.214294854546224,62.5,0.75,0.4000000059604645,1.0,0.25,0.5538799486092034,81.81818181818183,0.9166666666666667,0.7948718070983887,0.6785714328289032,1.0,0.0007484896726938794,2.6770433674314567,50.0,0.6666666666666666,0.5,0.7000000029802322,0.5000000149011612,5.102024805802222e-05,1.76813451182412,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.000717045043301639,2.482778079988049,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.000285120038170084,1.9721542115927313,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.00014017923638870997,0.6086587735243129,71.42857142857143,0.9,0.5,0.5,0.5,0.00010549066225222742,2.5314551195283905,60.0,0.8,0.20000000298023224,0.25,0.1666666716337204,3.2144359457998254e-05,4.26005520128001,44.44444444444444,0.55,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.00022021664114591568,2.192602782851442,63.1578947368421,0.5793650793650794,0.4571428696314494,0.6666666666666666,0.35555556416511536,0.0002424757131945168,0.4575336556557626,90.0,0.7166666666666667,0.9545454680919647,0.9166666567325592,1.0,6.548817644423247e-05,1.6830079353746015,50.0,0.6875,0.3333333432674408,0.30000001192092896,0.375,6.417962767523844e-05,1.6081874469807105,70.0,0.4166666666666667,0.75,0.6666666567325592,0.9166666567325592,0.0001106091889146397
62,0.00022660274657339253,2.133684127876425,62.5,0.8125,0.4000000059604645,1.0,0.25,0.5629617798275391,81.81818181818183,0.7166666666666667,0.8545454740524292,0.75,1.0,0.0006294502030539254,2.6822590309425074,50.0,0.5666666666666667,0.5428571403026581,0.625,0.5000000149011612,3.923588783364489e-05,1.81479041892611,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.0006095878188636499,2.4889306476385307,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.00011092476840744582,1.9114498849237511,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.00012843205382409204,0.6415203095186943,71.42857142857143,0.9,0.5,0.5,0.5,9.88669735938005e-05,2.5066827054074876,70.0,0.59375,0.3333333432674408,0.5,0.25,2.024690620081699e-05,4.217194097344151,44.44444444444444,0.46875,0.722222238779068,0.7000000029802322,0.75,9.46612271558033e-06,2.1875713898385065,57.89473684210527,0.75,0.6111111144224802,0.6666666666666666,0.5833333333333334,2.4716208648851084e-05,0.4978666454338261,90.0,0.6833333333333333,0.9545454680919647,0.9166666567325592,1.0,5.736714350611892e-05,1.6601417331180197,50.0,0.6875,0.3333333432674408,0.30000001192092896,0.375,2.0306276689932557e-05,1.635891674167309,70.0,0.6166666666666667,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.0001357033024623177
63,0.00016662679128623672,2.136645496409249,62.5,0.8125,0.4000000059604645,1.0,0.25,0.49285178881081076,72.72727272727273,0.75,0.7045454680919647,0.6666666716337204,0.9166666567325592,0.00042482671918080427,2.6422771596353805,50.0,0.375,0.5,0.5,0.5,0.00023029020689086755,1.8014604367909057,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.00037617895113774096,2.5171336588515225,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.00012256070588616486,1.8811674078764071,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,6.782201153137206e-05,0.6206375499095461,71.42857142857143,0.9,0.5,0.5,0.5,9.528906548211752e-05,2.442815146840407,70.0,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,3.142349322858018e-05,4.256431235220862,44.44444444444444,0.46875,0.722222238779068,0.7000000029802322,0.75,0.00011135110344600855,2.4013995916334374,63.1578947368421,0.7374999999999999,0.4126984079678853,0.5555555621782938,0.3333333333333333,3.9777137900769193e-07,0.44743679081744536,80.0,0.75,0.7878788113594055,0.9166666567325592,0.75,5.1911438825488925e-05,1.6730480918645239,50.0,0.5625,0.6428571343421936,0.6666666716337204,0.625,2.490812716365828e-05,1.68240884991716,70.0,0.5833333333333333,0.8636363744735718,0.8333333432674408,0.9000000059604645,2.3164473181671523e-05
64,5.1422935036456096e-05,2.2923141597463097,62.5,0.8125,0.4000000059604645,1.0,0.25,0.5196638665141752,72.72727272727273,0.6875,0.8333333432674408,0.800000011920929,0.875,1.7642429366182902e-05,2.696368962647817,50.0,0.4,0.375,0.5,0.30000001192092896,3.055109353589573e-05,1.8247011826896862,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.0005900215281705772,2.502168259160496,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,5.811025596500851e-05,2.034474698331317,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.00011548226718501995,0.6198456385795714,71.42857142857143,0.9,0.5,0.5,0.5,0.0001624587369005268,2.5777908060368278,60.0,0.3333333333333333,0.20000000298023224,0.25,0.1666666716337204,2.7819113037524777e-05,4.402121888373196,44.44444444444444,0.46875,0.722222238779068,0.7000000029802322,0.75,5.8363272475728134e-05,2.283789798142435,68.42105263157895,0.7555555555555555,0.6666666666666666,0.8888888955116272,0.5777777830759684,1.3625940477134173e-05,0.4475937756315592,90.0,0.9166666666666667,0.9615384638309479,0.9285714328289032,1.0,0.00010085492550059414,1.7891995931861124,50.0,0.9,0.5833333432674408,0.5833333432674408,0.7000000029802322,3.6243475429395476e-05,1.5636730759121176,80.0,0.5833333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.00013494698998303518
65,5.163423116687278e-05,2.287945066474329,62.5,0.8125,0.4000000059604645,1.0,0.25,0.43018409179643663,72.72727272727273,0.6785714285714286,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.0007571831171208323,2.719581716281384,50.0,0.40625,0.5,0.5,0.5,8.150851555315836e-05,1.7616074646951787,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.00039350687198852496,2.5016954534130753,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,4.639315106323175e-05,2.1422584396820814,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,3.1652183860228516e-05,0.6210396023387957,71.42857142857143,0.9,0.5,0.5,0.5,8.940499015432725e-05,2.6074744874616487,60.0,0.7083333333333333,0.25,0.25,0.25,1.8048526358364762e-05,4.397287404711404,44.44444444444444,0.55,0.30000001192092896,0.30000001192092896,0.30000001192092896,8.236108842636725e-06,2.5580598442492968,63.1578947368421,0.8444444444444444,0.25,0.3333333333333333,0.20000000794728598,8.102439312860243e-05,0.3910103027579437,80.0,1.0,0.7878788113594055,0.75,0.9166666567325592,8.188652709841499e-05,1.8431483533047472,60.0,0.625,0.619047611951828,0.8333333432674408,0.5,3.3437042693163544e-05,1.5515186704151966,80.0,0.7916666666666667,0.9166666567325592,0.9166666567325592,0.9166666567325592,2.1906794029530454e-05
66,2.196112403505738e-05,2.1971041148306254,62.5,0.8125,0.4000000059604645,1.0,0.25,0.6309554059045156,81.81818181818183,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.000276222974539149,2.7097314180038157,50.0,0.7666666666666666,0.5,0.7000000029802322,0.5000000149011612,0.00010941655269337377,1.8962387792719355,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.0004417219291951938,2.4966873028769614,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.2647724000605275e-05,1.9489018078860931,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,7.257697381555637e-05,0.6378985295532462,71.42857142857143,0.9,0.5,0.5,0.5,3.564987180619689e-05,2.5365470402204116,70.0,0.5833333333333333,0.5833333432674408,0.75,0.5,2.765091713714208e-05,4.366614548276522,44.44444444444444,0.5625,0.30000001192092896,0.25,0.375,0.00013229621720672275,2.246218045605229,63.1578947368421,0.6375000000000001,0.4523809552192688,0.5,0.4166666666666667,1.9560331664792405e-06,0.5106389247241897,90.0,0.9166666666666667,0.9615384638309479,0.9285714328289032,1.0,2.0945914998708014e-05,1.7042875131258075,50.0,0.5,0.27272728085517883,0.30000001192092896,0.25,2.9767402626157828e-05,1.6303382418778365,70.0,0.6166666666666667,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.0001335773003942588
67,1.043311500696341e-05,2.158074920510565,62.5,0.8125,0.4000000059604645,1.0,0.25,0.8295735506990725,81.81818181818183,0.75,0.8545454740524292,0.75,1.0,0.0007843605580387729,2.6832484841949893,50.0,0.4375,0.5,0.5,0.5,8.733073434366486e-05,1.8869648489554003,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.00039300339308039056,2.5008281189934376,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.0094917413862158e-05,1.8828493165844689,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,4.0976830340608515e-05,0.6478738689357312,71.42857142857143,0.9,0.5,0.5,0.5,9.469172643618876e-05,2.5279471691590896,70.0,0.8333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.00014199627994445488,4.3949836283852015,44.44444444444444,0.55,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.000176942825808446,2.1972572044434187,57.89473684210527,0.7999999999999999,0.37037038803100586,0.3888888955116272,0.35555556416511536,8.94846360714345e-05,0.5472705890962424,90.0,1.0,0.8333333432674408,0.75,1.0,0.00010037516376216335,1.6850598512320238,50.0,0.625,0.5833333432674408,0.75,0.5,4.267222594680516e-05,1.6540604090361248,70.0,0.6166666666666667,0.8636363744735718,0.8333333432674408,0.9000000059604645,1.8240800742520747e-05
68,0.00010193657489925602,2.0543776613011673,62.5,0.75,0.4000000059604645,1.0,0.25,2.3918008749366084,63.63636363636363,0.875,0.6785714328289032,0.5416666716337204,1.0,1.2814208990122349e-05,3.5821132565443956,50.0,0.375,0.3333333432674408,0.5,0.25,0.19743092861105582,3.1188049946082854,62.5,1.0,0.6666666865348816,0.5,1.0,0.5690237450336941,2.514841384137267,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,5.141779314382873e-05,1.8657261937190948,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,9.054435399010301e-05,0.7123596793126963,71.42857142857143,0.9,0.5,0.5,0.5,0.00021933384286687717,2.550326163667587,70.0,0.5416666666666667,0.5833333432674408,0.75,0.5,0.0007135988504008778,4.167330756901096,44.44444444444444,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,2.8995344790831346e-05,2.1032957523803404,73.68421052631578,0.8277777777777778,0.7738095124562582,0.75,0.8055555621782938,2.3209311197587177e-05,0.6823771642264178,90.0,0.5,0.8333333432674408,0.75,1.0,6.64368526290477e-05,1.5912538896629864,70.0,0.43333333333333335,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.00021997567254804378,2.348803925341218,60.0,0.5833333333333333,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.00010101013959561768
69,3.093341120678129e-05,2.1512759410136613,62.5,0.75,0.4000000059604645,1.0,0.25,0.956055313497729,72.72727272727273,0.9666666666666667,0.7083333432674408,1.0,0.550000011920929,0.00031163099657878577,2.9894278327361583,41.66666666666667,0.3333333333333333,0.3928571492433548,0.4166666716337204,0.6000000014901161,0.0013947520501517304,1.1021395326118932,62.5,0.8,0.5714285373687744,0.5,0.6666666865348816,0.022475107139188478,2.7172969536339004,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.0011253030068916277,2.7085453053547455,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,2.7084663018802394e-05,1.412967995058651,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.001793884965345764,2.0877104539740357,70.0,0.36666666666666664,0.3333333432674408,0.3333333432674408,0.3333333432674408,5.543613582801717e-05,4.8234153282950025,33.33333333333333,0.48333333333333334,0.27272728085517883,0.25,0.30000001192092896,0.0006168223600542017,4.468085722521266,57.89473684210527,0.6,0.1111111044883728,0.3333333333333333,0.06666666766007741,1.3458443293093407e-06,0.5612157825752457,80.0,1.0,0.4545454680919647,0.5,0.4166666567325592,5.429529695362116e-05,1.541569549792908,70.0,0.7666666666666666,0.8636363744735718,0.8333333432674408,0.9000000059604645,9.846177608179875e-05,1.37973672950991,80.0,0.7916666666666667,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.010309778208188364
70,0.000571517611130317,2.1811326591859395,62.5,0.8125,0.4000000059604645,1.0,0.25,0.630528330356345,72.72727272727273,1.0,0.7115384638309479,0.5952381044626236,1.0,3.7418091043284145e-05,3.1299311712342117,50.0,0.28125,0.48571427166461945,0.5000000149011612,0.5,1.987341602132716,1.9260232208651784,75.0,0.8666666666666667,0.75,0.6000000238418579,1.0,0.001081489007217867,2.6488495262713507,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.5290575687079134e-05,2.3764774820220267,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.0008862377091532665,0.6668799842401698,71.42857142857143,0.9,0.5,0.5,0.5,0.0003493618241525636,2.412733719633835,70.0,0.53125,0.20000000298023224,0.5,0.125,0.03682695961826114,3.8565882494343433,55.55555555555556,0.5625,0.3333333432674408,0.30000001192092896,0.375,0.0022652814596167453,2.8793737200358525,73.68421052631578,0.6555555555555556,0.4444444378217061,0.6666666666666666,0.40000000099341076,3.2365502577775565e-05,0.3772456902071065,90.0,0.7166666666666667,0.944444477558136,1.0,0.9000000059604645,0.0003779221803296852,1.7859597331606438,50.0,0.9,0.5833333432674408,0.5833333432674408,0.7000000029802322,0.003360848048913872,1.932102542999088,60.0,0.6166666666666667,0.7179487347602844,0.8125,0.75,0.013446659338093981
71,2.9405151021481745e-05,3.72243585412706,50.0,0.625,0.0,0.0,0.0,2.0786965977818643,63.63636363636363,0.4583333333333333,0.3333333432674408,0.5,0.25,0.360621505140631,3.8410854481462025,50.0,0.4375,0.0,0.0,0.0,0.028845502353925058,2.1137247260055987,75.0,0.8666666666666667,0.75,0.6000000238418579,1.0,0.0007498802077203617,2.42825167504535,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.00011504169919351123,2.6952694469504004,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.000891010972272371,1.1661840404590775,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.0026693527629011583,3.2980712148138345,60.0,0.6666666666666666,0.0,0.0,0.0,0.0004876466889165337,3.9097998639518505,33.33333333333333,0.55,0.27272728085517883,0.25,0.30000001192092896,0.00022718815534744142,4.779345445860908,57.89473684210527,0.8222222222222223,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.0008804192935701556,0.8142013943004323,80.0,0.75,0.7777778208255768,1.0,0.6500000059604645,0.0004289476360000949,2.715999675949658,70.0,0.8666666666666667,0.375,0.5,0.30000001192092896,0.0003103821477070504,1.4168555679061186,80.0,0.5833333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.0329100806127247
72,0.0008351134232367314,2.940785222515007,62.5,0.75,0.4000000059604645,1.0,0.25,1.74443289760948,63.63636363636363,0.7166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.0003077426015484367,2.801779453312488,50.0,0.4375,0.5,0.5,0.5,4.106062456203377e-05,3.731311661827776,50.0,1.0,0.5999999642372131,0.4285714328289032,1.0,0.011058343327769385,3.169031000266947,75.0,0.6666666666666666,0.8333333730697632,0.7142857313156128,1.0,0.00038771788050884524,2.2148196426915834,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.0005291328906454532,1.213533277235557,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0005730147950439191,2.096357631971336,70.0,0.36666666666666664,0.5833333432674408,0.75,0.6666666716337204,0.00030113920557790037,4.498811752487659,33.33333333333333,0.5625,0.27272725105285645,0.2142857164144516,0.375,0.013867333727899143,3.618298089660662,57.89473684210527,0.4444444444444444,0.5995670954386393,0.5000000099341074,0.8222222328186035,0.0001696595056524348,1.6522474635471407,80.0,0.65,0.9166666865348816,0.8571428656578064,1.0,0.0006422916747689383,2.180479683610158,70.0,0.9,0.7500000298023224,0.6071428656578064,1.0,0.0002489023339717831,1.8752504739430917,70.0,0.75,0.8846153616905212,0.8571428656578064,0.9166666567325592,3.404899368967883e-05
73,8.15053666517215e-06,2.7485191333698618,62.5,0.875,0.4000000059604645,1.0,0.25,2.3233340081318627,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,4.730961155989103e-06,2.790807245654729,41.66666666666667,0.28125,0.25,0.25,0.25,0.0005580931186787663,1.7581904283109435,75.0,1.0,0.75,0.6000000238418579,1.0,0.0017353166268655603,2.693404612701714,50.0,0.6,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0014630398868454787,2.457439693148042,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.00031457368668503236,0.8128318547303213,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0002019782559322098,3.1501981983643654,60.0,0.53125,0.0,0.0,0.0,3.869423560895126e-05,4.4612274162029415,33.33333333333333,0.4375,0.7000000029802322,0.6666666716337204,0.75,8.967981328742849e-07,3.4198334029895796,73.68421052631578,0.8222222222222223,0.6904761989911398,1.0,0.5777777830759684,0.0018249256650012039,0.2941679467273407,90.0,0.75,0.5,0.5,0.5,0.00016835278841745516,2.276320854461933,50.0,0.5,0.27272728085517883,0.30000001192092896,0.25,0.01677470238586804,1.8113931355100987,80.0,0.55,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.0011052303626528856
74,0.0011313429158177984,2.0393038263842307,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,1.8449840644944109,63.63636363636363,0.7166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.0006102157662225585,2.706290312431074,50.0,0.5625,0.5,0.5,0.5,0.004756177499144131,2.8368133132600932,62.5,0.8666666666666667,0.6666666865348816,0.5,1.0,0.04742063686617399,6.222079427943718,62.5,0.6,0.7692307829856873,0.625,1.0,3.2491593599340525,3.3449092000690506,42.857142857142854,0.75,0.5,0.4000000059604645,0.6666666865348816,0.00017132422086773322,3.4614746642414693,71.42857142857143,0.8,0.0,0.0,0.0,3.387574415094375e-07,2.315543975785265,70.0,0.8333333333333333,0.7000000029802322,0.75,0.6666666716337204,6.771217244776086e-05,5.317709874603328,55.55555555555556,0.59375,0.20000000298023224,0.5,0.125,0.001288569532768587,4.90323102246984,52.63157894736842,0.7000000000000001,0.6555555661519369,0.5238095422585806,0.9333333373069763,4.286456728573962e-06,2.790377500826323,80.0,1.0,0.7948718070983887,0.6785714328289032,1.0,5.6452142292962916e-05,1.6032443510537955,50.0,0.625,0.5833333432674408,0.75,0.5,1.7777053750987592e-06,4.227560765165592,70.0,0.48333333333333334,0.8846153914928436,0.8125,1.0,2.8078433755854945e-05
75,0.00011693440382493348,1.1144670704467405,75.0,0.75,0.6666666865348816,1.0,0.5,0.575230711696737,81.81818181818183,0.6875,0.9000000059604645,0.8333333432674408,1.0,3.1395672528690825e-05,3.2409062146349563,41.66666666666667,0.5,0.3928571343421936,0.4166666716337204,0.375,0.0011503554523484476,1.5802547144352594,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.0004470513712264955,2.624607281898608,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0021888961794703735,2.0585829506623408,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.0012135415383347859,0.6258016085928203,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.0025264668405548876,2.1769655524656186,70.0,0.43333333333333335,0.4000000059604645,0.5,0.3333333432674408,0.0004530267321454162,3.915909402995765,44.44444444444444,0.55,0.1666666567325592,0.5,0.10000000149011612,7.478075276686964e-07,3.016155143836702,63.1578947368421,0.8513888888888889,0.5555555721124014,0.7222222288449606,0.4722222288449605,0.003794217386857472,1.2790493890418135,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,0.03455745043529351,2.4263221271522566,50.0,0.36666666666666664,0.30000001192092896,0.30000001192092896,0.30000001192092896,9.704102223025557e-06,1.9219530068067923,60.0,0.55,0.8333333432674408,0.7857142984867096,0.9000000059604645,1.244027054210358e-05
76,0.0010390214192545566,4.73088638032399,50.0,0.625,0.0,0.0,0.0,0.49302099517851744,81.81818181818183,0.6875,0.8444444835186005,0.9000000059604645,0.8333333432674408,0.0157751936214606,5.818221926229427,50.0,0.3333333333333333,0.0,0.0,0.0,3.042538337306453e-06,1.1607022212611,75.0,0.8666666666666667,0.75,0.6000000238418579,1.0,0.38087326117883036,2.6118528212734407,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.000705516386021468,2.611024268794292,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.0031744510716639777,0.6865084018807225,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.00419685154141509,1.6655558717521999,70.0,0.625,0.3333333432674408,0.5,0.25,0.0009921886184073826,4.4995016151519955,44.44444444444444,0.5,0.7727272510528564,0.7142857164144516,0.875,7.015698596084569e-06,3.1005963511257435,68.42105263157895,0.6333333333333333,0.5555555621782938,0.8888888955116272,0.4444444576899211,6.128064390324101e-05,0.3881879143498762,90.0,0.7166666666666667,0.944444477558136,1.0,0.9000000059604645,0.024814778351884205,2.525797742947277,60.0,0.8666666666666667,0.75,0.8333333432674408,0.7000000029802322,0.00024342811279280587,1.9852610273651876,60.0,0.9583333333333333,0.6666666865348816,0.75,0.75,0.0001491304793298247
77,0.0003383867004422477,5.707250922501546,50.0,0.5625,0.0,0.0,0.0,3.585415276361436,54.54545454545454,0.4,0.2857142984867096,0.5,0.20000000298023224,0.0005225384022175405,3.2159852919252123,41.66666666666667,0.39999999999999997,0.4000000059604645,0.5,0.3333333432674408,0.00023553132069760872,2.146239852525253,75.0,0.8,0.75,0.6000000238418579,1.0,0.002573512785476546,2.668269314970909,50.0,0.6,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.00015443489495330193,2.7939612421103677,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.0003510416847584417,1.325261305817224,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.000167855661561274,3.8576814756227256,60.0,0.53125,0.0,0.0,0.0,0.0005805913882140555,4.040448788437833,44.44444444444444,0.46875,0.722222238779068,0.7000000029802322,0.75,0.0001656756449441801,5.101333463695016,52.63157894736842,0.8333333333333334,0.0,0.0,0.0,3.989741039039267e-05,0.053961733813976544,100.0,0.75,1.0,1.0,1.0,0.00013681706035466526,2.0351110108305175,60.0,0.625,0.30000001192092896,0.375,0.25,2.8765659472187382e-05,1.6194131610939912,80.0,0.75,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.009040321811169769
