,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
82,2.8488284558662635,8.599685197505144,0.0,0.0,0.0,0.0,0.0,0.5758162226101253,0.0,0.0,0.0,0.0,0.0,0.6075908909720231,0.5285635700562002,0.0,0.0,0.0,0.0,0.0,0.2078689014326,1.5952189369070875,0.0,0.0,0.0,0.0,0.0,16.416193380254164,0.8507638750956975,0.0,0.0,0.0,0.0,0.0,0.6429454230048821,50.32016309686548,0.0,0.0,0.0,0.0,0.0,5.498427498749345,6.695023950559159,0.0,0.0,0.0,0.0,0.0,5.025419694598393,5.805115309709523,0.0,0.0,0.0,0.0,0.0,3.807364258421377,12.009578699981404,0.0,0.0,0.0,0.0,0.0,0.48688916407683874,14.787942587609852,0.0,0.0,0.0,0.0,0.0,1.3041944256783806,3.9344505189945695,0.0,0.0,0.0,0.0,0.0,0.6900890583662348,2.210056284917486,0.0,0.0,0.0,0.0,0.0,4.785440166707908,11.659063831759124,0.0,0.0,0.0,0.0,0.0,10.297955012096338,10.871179439982985,0.0,0.0,0.0,0.0,0.0,3.2618489533239194,15.102669301140764,0.0,0.0,0.0,0.0,0.0,22.839599020048162,5.153994428688959,0.0,0.0,0.0,0.0,0.0,10.484296880643996,3.5395460515207904,0.0,0.0,0.0,0.0,0.0,6.462707906326308
83,0.6887499219976588,9.196328497521217,0.0,0.0,0.0,0.0,0.0,1.0173994564795958,0.0,0.0,0.0,0.0,0.0,1.4308715749293284,0.31103095987797985,0.0,0.0,0.0,0.0,0.0,0.05162820333312283,0.9923213853235258,0.0,0.0,0.0,0.0,0.0,9.342974764844076,0.767977651936499,0.0,0.0,0.0,0.0,0.0,2.4562271381954566,49.96313085343636,0.0,0.0,0.0,0.0,0.0,23.747559282626767,5.601842407953118,0.0,0.0,0.0,0.0,0.0,0.18067504191456354,5.767439460712582,0.0,0.0,0.0,0.0,0.0,3.63033072530445,11.637886797098943,0.0,0.0,0.0,0.0,0.0,4.811453665732823,39.62806684769714,0.0,0.0,0.0,0.0,0.0,1.5150890479914996,3.2783396230070783,0.0,0.0,0.0,0.0,0.0,1.9513313673061634,2.248342676748884,0.0,0.0,0.0,0.0,0.0,0.565794889150684,5.966303898402476,0.0,0.0,0.0,0.0,0.0,2.0287888534568714,12.246891713121709,0.0,0.0,0.0,0.0,0.0,3.9926054320853503,7.3944945734916505,0.0,0.0,0.0,0.0,0.0,6.958859152390897,4.766470973768667,0.0,0.0,0.0,0.0,0.0,29.70632490838016,3.105156797788308,0.0,0.0,0.0,0.0,0.0,1.573079924101926
84,34.55446764165947,14.03127384929167,0.0,0.0,0.0,0.0,0.0,0.2337410304512318,0.0,0.0,0.0,0.0,0.0,0.20874611402653243,0.5330900807144002,0.0,0.0,0.0,0.0,0.0,1.755866254321489,1.1228568357656477,0.0,0.0,0.0,0.0,0.0,0.5307578125779053,0.3730688329522515,0.0,0.0,0.0,0.0,0.0,1.3488386873935752,43.29074695898798,0.0,0.0,0.0,0.0,0.0,1.6242696313493468,9.51450031363935,0.0,0.0,0.0,0.0,0.0,45.37924150029443,5.785321206702207,0.0,0.0,0.0,0.0,0.0,0.562570554339363,11.67132027316006,0.0,0.0,0.0,0.0,0.0,2.8204611441789766,19.417016038724782,0.0,0.0,0.0,0.0,0.0,2.6813389361344675,5.046239013592811,0.0,0.0,0.0,0.0,0.0,2.4434867185302744,1.8589494645280755,0.0,0.0,0.0,0.0,0.0,0.1723135514267966,18.96153778184927,0.0,0.0,0.0,0.0,0.0,10.295822734093608,12.31656659465516,0.0,0.0,0.0,0.0,0.0,3.2292691305459877,8.51097760198838,0.0,0.0,0.0,0.0,0.0,6.590328144871813,10.437368717510923,0.0,0.0,0.0,0.0,0.0,34.23390526678882,3.9700646757123885,0.0,0.0,0.0,0.0,0.0,4.492674151259768
85,51.20240571304236,8.78218585178706,0.0,0.0,0.0,0.0,0.0,0.4558182019657175,0.0,0.0,0.0,0.0,0.0,7.7578874358374055,0.9237170560581563,0.0,0.0,0.0,0.0,0.0,7.23787095148991,1.058573175032174,0.0,0.0,0.0,0.0,0.0,0.3440504219841298,0.30841480077449257,0.0,0.0,0.0,0.0,0.0,1.0475514463214524,48.98365168973621,0.0,0.0,0.0,0.0,0.0,165.52151806471647,5.7935461664998655,0.0,0.0,0.0,0.0,0.0,2.850319676054914,5.682194924873005,0.0,0.0,0.0,0.0,0.0,0.5825249240421397,11.753505006435564,0.0,0.0,0.0,0.0,0.0,4.026442239290643,13.14718980949779,0.0,0.0,0.0,0.0,0.0,13.410013919910867,3.106923812851811,0.0,0.0,0.0,0.0,0.0,4.607710680267508,2.4835938028820053,0.0,0.0,0.0,0.0,0.0,10.736891787349592,6.841976508418209,0.0,0.0,0.0,0.0,0.0,1.582368574759394,14.27973511889878,0.0,0.0,0.0,0.0,0.0,16.583530164362088,7.692273743628974,0.0,0.0,0.0,0.0,0.0,27.26570379277735,10.561140634418571,0.0,0.0,0.0,0.0,0.0,22.13772060383834,4.507209745391698,0.0,0.0,0.0,0.0,0.0,1.2280630386588918
86,25.380177342986233,9.706985685111487,0.0,0.0,0.0,0.0,0.0,0.617623217421922,0.0,0.0,0.0,0.0,0.0,4.18800886194184,0.6216640490458128,0.0,0.0,0.0,0.0,0.0,0.310366864061542,0.6075734477297855,0.0,0.0,0.0,0.0,0.0,5.213458806378298,0.35615557147403243,0.0,0.0,0.0,0.0,0.0,0.20229168887585436,52.79568950822057,0.0,0.0,0.0,0.0,0.0,5.110446805962303,6.340407117033958,0.0,0.0,0.0,0.0,0.0,0.6435775745494814,9.39860559088371,0.0,0.0,0.0,0.0,0.0,15.610232373869815,13.898985758230776,0.0,0.0,0.0,0.0,0.0,117.04734720321565,10.438588238802277,0.0,0.0,0.0,0.0,0.0,4.3816851974281565,3.0387457281275907,0.0,0.0,0.0,0.0,0.0,27.12004779800347,3.013141007873121,0.0,0.0,0.0,0.0,0.0,3.7541955409811316,6.6849059790570475,0.0,0.0,0.0,0.0,0.0,2.387803633457834,21.307588954882952,0.0,0.0,0.0,0.0,0.0,3.190798732452275,5.842862687579624,0.0,0.0,0.0,0.0,0.0,12.02802569785345,12.23674165310329,0.0,0.0,0.0,0.0,0.0,42.337770585505965,4.985636120062503,0.0,0.0,0.0,0.0,0.0,47.173395052868756
87,47.49199770793091,21.117713027144145,0.0,0.0,0.0,0.0,0.0,0.18383946070796692,0.0,0.0,0.0,0.0,0.0,0.5807529047995348,0.36639792043905833,0.0,0.0,0.0,0.0,0.0,1.60445878882609,1.0854569110232148,0.0,0.0,0.0,0.0,0.0,16.03374890934742,0.8971362452381877,0.0,0.0,0.0,0.0,0.0,8.001366129258198,40.50442851709715,0.0,0.0,0.0,0.0,0.0,3.8036815846842282,25.131667639346986,0.0,0.0,0.0,0.0,0.0,23.99614597213273,25.535707739926867,0.0,0.0,0.0,0.0,0.0,82.10092132076653,21.085452215111907,0.0,0.0,0.0,0.0,0.0,21.77893909780428,47.53116688262068,0.0,0.0,0.0,0.0,0.0,10.114064638534353,3.6972010954636305,0.0,0.0,0.0,0.0,0.0,3.138539602099717,2.3798955800421293,0.0,0.0,0.0,0.0,0.0,1.9218642982072833,15.172746253642266,0.0,0.0,0.0,0.0,0.0,17.151878206947433,70.96762356648065,0.0,0.0,0.0,0.0,0.0,9.202563104085117,72.5324419473532,0.0,0.0,0.0,0.0,0.0,328.4941578988992,37.63162073131744,0.0,0.0,0.0,0.0,0.0,5.239855327219005,3.9883398648113175,0.0,0.0,0.0,0.0,0.0,6.693679828127847
88,25.835136303194517,10.419256021481553,0.0,0.0,0.0,0.0,0.0,0.5364572343493738,0.0,0.0,0.0,0.0,0.0,0.5198508545061753,1.0107796573049355,0.0,0.0,0.0,0.0,0.0,7.217546026440763,0.6466874147208048,0.0,0.0,0.0,0.0,0.0,0.284441611231568,0.5993722390042425,0.0,0.0,0.0,0.0,0.0,2.862199408053069,54.08954512569105,0.0,0.0,0.0,0.0,0.0,8.358665404393768,6.514734154446765,0.0,0.0,0.0,0.0,0.0,22.70783195396254,5.780884368856398,0.0,0.0,0.0,0.0,0.0,6.138950966566508,10.972006488272399,0.0,0.0,0.0,0.0,0.0,2.451404521962959,9.903681840304195,0.0,0.0,0.0,0.0,0.0,0.7532355562576837,4.61953725598766,0.0,0.0,0.0,0.0,0.0,1.6530614511764674,2.4031431572028095,0.0,0.0,0.0,0.0,0.0,0.6021337661128151,15.852491201240188,0.0,0.0,0.0,0.0,0.0,2.691797148022078,28.093566300061468,0.0,0.0,0.0,0.0,0.0,8.711408980856387,17.61167020535329,0.0,0.0,0.0,0.0,0.0,108.03148796693759,7.40993216175041,0.0,0.0,0.0,0.0,0.0,21.40667616421014,3.6237162260348956,0.0,0.0,0.0,0.0,0.0,22.270526101731292
89,95.13794231526558,9.066802834516889,0.0,0.0,0.0,0.0,0.0,0.6651714909927502,0.0,0.0,0.0,0.0,0.0,3.7584243015494083,0.3826550504159105,0.0,0.0,0.0,0.0,0.0,1.0068617659576158,0.6676324232389323,0.0,0.0,0.0,0.0,0.0,1.309279275350127,0.4554515755166454,0.0,0.0,0.0,0.0,0.0,6.488990975883101,68.06711019376506,0.0,0.0,0.0,0.0,0.0,2.049213623865067,6.814822848571305,0.0,0.0,0.0,0.0,0.0,1.7344898447507735,7.465614255933222,0.0,0.0,0.0,0.0,0.0,1.4459657774076962,12.616670426379816,0.0,0.0,0.0,0.0,0.0,3.3921621454916657,43.18688405229646,0.0,0.0,0.0,0.0,0.0,0.933396798197857,6.9165315672923935,0.0,0.0,0.0,0.0,0.0,24.421232644480476,2.3515383564423087,0.0,0.0,0.0,0.0,0.0,12.057017559328244,6.1601970885904445,0.0,0.0,0.0,0.0,0.0,0.959059854080887,11.517971284447258,0.0,0.0,0.0,0.0,0.0,10.37135107504961,21.143267691106654,0.0,0.0,0.0,0.0,0.0,36.7195662106634,8.131638625259153,0.0,0.0,0.0,0.0,0.0,6.152166455163215,10.640012738327767,0.0,0.0,0.0,0.0,0.0,23.702840238476078
90,0.03527094976257043,10.072619863781034,0.0,0.0,0.0,0.0,0.0,0.36528699225883404,0.0,0.0,0.0,0.0,0.0,5.8480714917454675,0.4902085475108091,0.0,0.0,0.0,0.0,0.0,0.4919445014441453,1.5326937448148086,0.0,0.0,0.0,0.0,0.0,17.062829236026893,0.4488748161796669,0.0,0.0,0.0,0.0,0.0,0.20635713643681639,48.61043074165382,0.0,0.0,0.0,0.0,0.0,46.93714411284461,6.528786471159918,0.0,0.0,0.0,0.0,0.0,14.615476460630092,11.182111748984337,0.0,0.0,0.0,0.0,0.0,28.343620335700102,11.170762587678977,0.0,0.0,0.0,0.0,0.0,10.338421184987315,9.54132991910497,0.0,0.0,0.0,0.0,0.0,66.64940067257143,6.121606615033026,0.0,0.0,0.0,0.0,0.0,22.55704404434918,6.129061160989448,0.0,0.0,0.0,0.0,0.0,17.069512797844126,10.766949799406037,0.0,0.0,0.0,0.0,0.0,1.7053969439074768,36.60302233958224,0.0,0.0,0.0,0.0,0.0,6.074939571715499,20.29038639532707,0.0,0.0,0.0,0.0,0.0,32.38940053521018,16.37163704980937,0.0,0.0,0.0,0.0,0.0,24.841098349025742,5.1242602380574445,0.0,0.0,0.0,0.0,0.0,1.3471227216331076
91,8.572399371327021,11.786401023940913,0.0,0.0,0.0,0.0,0.0,0.4015561574550178,0.0,0.0,0.0,0.0,0.0,0.5263583876729223,0.4645668125976245,0.0,0.0,0.0,0.0,0.0,0.869589107589946,0.5946620087644364,0.0,0.0,0.0,0.0,0.0,1.1724163613978638,0.7295950311447807,0.0,0.0,0.0,0.0,0.0,1.0235773944938156,40.246006874537876,0.0,0.0,0.0,0.0,0.0,14.386558378197778,15.182790890753349,0.0,0.0,0.0,0.0,0.0,24.72117786482995,14.914641389857898,0.0,0.0,0.0,0.0,0.0,3.0228588770165548,16.77437079652262,0.0,0.0,0.0,0.0,0.0,11.209045133064091,10.719870273036376,0.0,0.0,0.0,0.0,0.0,5.961666354682878,2.95458644149129,0.0,0.0,0.0,0.0,0.0,4.470634705546199,2.2441430032408705,0.0,0.0,0.0,0.0,0.0,0.3545859829470199,11.054360819833125,0.0,0.0,0.0,0.0,0.0,76.04720230680904,26.203082480278063,0.0,0.0,0.0,0.0,0.0,17.40993708254412,29.413513835751353,0.0,0.0,0.0,0.0,0.0,58.932173139993196,16.92751265480661,0.0,0.0,0.0,0.0,0.0,24.57886099573713,3.7622548394610225,0.0,0.0,0.0,0.0,0.0,29.20312951351626
92,0.10288142310955722,10.297652832792258,0.0,0.0,0.0,0.0,0.0,0.5406999028989261,0.0,0.0,0.0,0.0,0.0,4.115475387231603,0.38867223114552707,0.0,0.0,0.0,0.0,0.0,0.7454078333437172,0.6296862881419009,0.0,0.0,0.0,0.0,0.0,0.13061884756619732,0.5591763490971807,0.0,0.0,0.0,0.0,0.0,0.23343494337050905,45.58362237609542,0.0,0.0,0.0,0.0,0.0,2.1518574412210363,6.682853593038109,0.0,0.0,0.0,0.0,0.0,0.48420727168351546,6.773731350508447,0.0,0.0,0.0,0.0,0.0,4.60137627131056,10.506569449587445,0.0,0.0,0.0,0.0,0.0,7.807324256663624,17.929937669589417,0.0,0.0,0.0,0.0,0.0,4.6472713709395,6.8327592143917695,0.0,0.0,0.0,0.0,0.0,3.7664234153271523,2.5112477045387,0.0,0.0,0.0,0.0,0.0,0.11456932503959194,11.761482718395358,0.0,0.0,0.0,0.0,0.0,0.8536213268405022,12.589442333420905,0.0,0.0,0.0,0.0,0.0,31.839981812861247,8.791859653887702,0.0,0.0,0.0,0.0,0.0,15.542038906552897,5.421663579773648,0.0,0.0,0.0,0.0,0.0,31.577175024706058,7.5571619539714225,0.0,0.0,0.0,0.0,0.0,1.1700791520122364
93,0.9405548430244355,9.267308261407294,0.0,0.0,0.0,0.0,0.0,0.27995066688281967,0.0,0.0,0.0,0.0,0.0,0.18442137324848265,0.5112761001906603,0.0,0.0,0.0,0.0,0.0,1.1472048924021112,0.6126149064811302,0.0,0.0,0.0,0.0,0.0,0.6312617746756904,0.3919218016559908,0.0,0.0,0.0,0.0,0.0,2.049956168542622,55.068679548942484,0.0,0.0,0.0,0.0,0.0,1.6956102486795435,6.553424374184518,0.0,0.0,0.0,0.0,0.0,4.986998530874141,7.07796079943894,0.0,0.0,0.0,0.0,0.0,0.878226360717535,10.829141030859867,0.0,0.0,0.0,0.0,0.0,3.831633026678415,21.607909538817374,0.0,0.0,0.0,0.0,0.0,5.836278876560653,3.6967430555364333,0.0,0.0,0.0,0.0,0.0,0.5444132915580614,2.182953517152502,0.0,0.0,0.0,0.0,0.0,0.5806236673065385,10.536997366220684,0.0,0.0,0.0,0.0,0.0,5.303961819692708,24.041986830696846,0.0,0.0,0.0,0.0,0.0,2.86859180183534,12.481983200203171,0.0,0.0,0.0,0.0,0.0,4.102001930697707,16.112832503022165,0.0,0.0,0.0,0.0,0.0,12.258010119370903,5.053151140419714,0.0,0.0,0.0,0.0,0.0,2.850119146710687
94,0.007377251302259999,12.415019038294282,0.0,0.0,0.0,0.0,0.0,1.7872138780649884,0.0,0.0,0.0,0.0,0.0,10.610731999701759,0.7461336689280298,0.0,0.0,0.0,0.0,0.0,0.16531787309067406,2.3521147602523858,0.0,0.0,0.0,0.0,0.0,1.58776133907563,0.3360976830684213,0.0,0.0,0.0,0.0,0.0,0.41197186503646044,34.240118696046785,0.0,0.0,0.0,0.0,0.0,3.7503253322807675,6.25338654646366,0.0,0.0,0.0,0.0,0.0,1.4033671952716629,6.154757227896168,0.0,0.0,0.0,0.0,0.0,0.2546733113749386,13.492933623852007,0.0,0.0,0.0,0.0,0.0,3.7548474515939714,26.92726875320761,0.0,0.0,0.0,0.0,0.0,1.946872522087849,2.8665555642090292,0.0,0.0,0.0,0.0,0.0,30.39017152486401,3.003197173978884,0.0,0.0,0.0,0.0,0.0,4.140405377093145,5.976371405684272,0.0,0.0,0.0,0.0,0.0,2.6368777304189113,11.462054119040266,0.0,0.0,0.0,0.0,0.0,1.4166206656497118,7.578415160430164,0.0,0.0,0.0,0.0,0.0,91.252834687729,5.030759919054057,0.0,0.0,0.0,0.0,0.0,5.400918233614539,6.7272811283584835,0.0,0.0,0.0,0.0,0.0,1.5069183746037893
95,73.52320377274583,10.371520338833005,0.0,0.0,0.0,0.0,0.0,0.6191582174454228,0.0,0.0,0.0,0.0,0.0,0.6689053561863111,0.3858653789497833,0.0,0.0,0.0,0.0,0.0,0.21287042370338266,3.751435714242376,0.0,0.0,0.0,0.0,0.0,1.0024898216030005,0.38876782461177156,0.0,0.0,0.0,0.0,0.0,0.13161997463016137,42.769011057053284,0.0,0.0,0.0,0.0,0.0,5.79660167001161,5.698951660516469,0.0,0.0,0.0,0.0,0.0,0.3517655346537502,6.461426205752361,0.0,0.0,0.0,0.0,0.0,0.11486098752812941,17.60230082053921,0.0,0.0,0.0,0.0,0.0,1.5439517123671125,38.62524818460983,0.0,0.0,0.0,0.0,0.0,3.4989105475527618,4.273916197484153,0.0,0.0,0.0,0.0,0.0,13.702238847706743,2.1727791032271613,0.0,0.0,0.0,0.0,0.0,2.2715361900258375,7.411238641368513,0.0,0.0,0.0,0.0,0.0,9.187480312581725,12.84834557334427,0.0,0.0,0.0,0.0,0.0,8.9618745106112,24.576197931598962,0.0,0.0,0.0,0.0,0.0,16.056028673067843,6.464846908744446,0.0,0.0,0.0,0.0,0.0,11.68592865233741,4.117664142551974,0.0,0.0,0.0,0.0,0.0,1.8717669078468706
96,3.1760930101339584,9.846334795038677,0.0,0.0,0.0,0.0,0.0,0.2978069621017031,0.0,0.0,0.0,0.0,0.0,0.256426952853992,0.787144985567875,0.0,0.0,0.0,0.0,0.0,0.14296472157981444,0.6801814614964005,0.0,0.0,0.0,0.0,0.0,2.0867610416557065,0.42766531224152254,0.0,0.0,0.0,0.0,0.0,1.9469647507289256,47.53496035730108,0.0,0.0,0.0,0.0,0.0,32.04173352814704,6.336863123555695,0.0,0.0,0.0,0.0,0.0,0.04102849873521204,6.107917487763276,0.0,0.0,0.0,0.0,0.0,4.876701832881522,10.031375537503697,0.0,0.0,0.0,0.0,0.0,9.928260483593132,23.76711604565068,0.0,0.0,0.0,0.0,0.0,17.7049581342442,4.473479570459324,0.0,0.0,0.0,0.0,0.0,6.759560864258388,2.9042610932175617,0.0,0.0,0.0,0.0,0.0,0.4854707268933305,7.36860765514789,0.0,0.0,0.0,0.0,0.0,7.496066772305884,16.93830112173718,0.0,0.0,0.0,0.0,0.0,24.41842994336941,12.914939029999559,0.0,0.0,0.0,0.0,0.0,1.1663541937057575,8.429652593959124,0.0,0.0,0.0,0.0,0.0,4.477892849945292,3.585396344680355,0.0,0.0,0.0,0.0,0.0,1.0312322374279181
97,21.262135301212805,9.603252668135301,0.0,0.0,0.0,0.0,0.0,0.16827449569788053,0.0,0.0,0.0,0.0,0.0,0.7730068769541606,0.36554653935388565,0.0,0.0,0.0,0.0,0.0,0.4438605484143946,0.6319731507112732,0.0,0.0,0.0,0.0,0.0,0.7456017392885436,0.33700175713604413,0.0,0.0,0.0,0.0,0.0,0.36754366267309097,42.98058494840793,0.0,0.0,0.0,0.0,0.0,2.2380416776599232,6.105680505642516,0.0,0.0,0.0,0.0,0.0,8.681691030741224,6.959117716520551,0.0,0.0,0.0,0.0,0.0,21.04702936572604,11.044453439700932,0.0,0.0,0.0,0.0,0.0,18.588697096569163,16.438695099972588,0.0,0.0,0.0,0.0,0.0,1.7135790489381697,5.51770164693883,0.0,0.0,0.0,0.0,0.0,0.27123847323391237,2.5241004557229565,0.0,0.0,0.0,0.0,0.0,0.11466894225169794,7.5252580733120435,0.0,0.0,0.0,0.0,0.0,2.540728527073812,22.554230742661936,0.0,0.0,0.0,0.0,0.0,3.972768331705616,11.690084258478482,0.0,0.0,0.0,0.0,0.0,1.6281718461287777,5.841332346116021,0.0,0.0,0.0,0.0,0.0,8.715399995395579,4.528634750798001,0.0,0.0,0.0,0.0,0.0,1.3604173857599473
98,0.21726824869477188,10.183699921997519,0.0,0.0,0.0,0.0,0.0,0.523733934255181,0.0,0.0,0.0,0.0,0.0,1.5652038975262952,0.6151642322145905,0.0,0.0,0.0,0.0,0.0,9.949213965904278,1.7651297996880742,0.0,0.0,0.0,0.0,0.0,2.0398427121973204,0.7755719692510384,0.0,0.0,0.0,0.0,0.0,1.1742201435889925,50.50046819975649,0.0,0.0,0.0,0.0,0.0,45.726846918817124,5.958038170163717,0.0,0.0,0.0,0.0,0.0,168.0731404940911,9.205545587170628,0.0,0.0,0.0,0.0,0.0,0.29086387628251686,10.9791303619275,0.0,0.0,0.0,0.0,0.0,7.228338447875943,29.372672314641616,0.0,0.0,0.0,0.0,0.0,2.0073011975797725,22.54232904680658,0.0,0.0,0.0,0.0,0.0,0.5417320651575676,7.274468416784497,0.0,0.0,0.0,0.0,0.0,0.9556945121747226,11.811345435662405,0.0,0.0,0.0,0.0,0.0,0.1296739568114571,33.1578259707857,0.0,0.0,0.0,0.0,0.0,1.9480550557477183,8.756952440789703,0.0,0.0,0.0,0.0,0.0,48.7127958218147,25.33123304946209,0.0,0.0,0.0,0.0,0.0,20.25422860855825,5.303748363513743,0.0,0.0,0.0,0.0,0.0,9.722784488804056
99,3.065326753342369,9.74855872434737,0.0,0.0,0.0,0.0,0.0,0.2591302412422768,0.0,0.0,0.0,0.0,0.0,1.2688074854469233,0.29377067299176685,0.0,0.0,0.0,0.0,0.0,0.12262034205657532,0.6464031210727706,0.0,0.0,0.0,0.0,0.0,2.019875316291643,0.8238320917786867,0.0,0.0,0.0,0.0,0.0,0.23063236670169932,40.992755318154934,0.0,0.0,0.0,0.0,0.0,1.7895174833957512,6.692417345078907,0.0,0.0,0.0,0.0,0.0,10.71530588440062,6.495431062000426,0.0,0.0,0.0,0.0,0.0,44.54542296770145,11.038567798942719,0.0,0.0,0.0,0.0,0.0,7.456980527541596,9.88689050632916,0.0,0.0,0.0,0.0,0.0,27.50838835171172,5.533476292284357,0.0,0.0,0.0,0.0,0.0,2.1413425861889044,2.3911406011542096,0.0,0.0,0.0,0.0,0.0,0.1352555314012657,10.984858336818904,0.0,0.0,0.0,0.0,0.0,0.7304572327408195,26.30372805832345,0.0,0.0,0.0,0.0,0.0,6.457281567832508,6.519199139084195,0.0,0.0,0.0,0.0,0.0,10.084463341762229,9.766056666158295,0.0,0.0,0.0,0.0,0.0,5.7776357110832475,3.2322842924719506,0.0,0.0,0.0,0.0,0.0,9.781307387473666
