,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
66,5.8375831074798094e-05,4.474036786969779,60.0,0.34375,0.1666666716337204,0.25,0.125,1.5918934332540515,45.45454545454545,0.3333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,4.4287649867427095e-05,3.8792645694091705,45.45454545454545,0.3333333333333333,0.5,0.45000000298023224,0.5833333432674408,4.07051365163337e-05,1.459198869368966,62.5,0.8125,0.6666666865348816,0.6000000238418579,0.75,0.00011770977296229417,1.638566481859041,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.00030494271928433066,2.917836217574419,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,3.4718584353499176e-07,1.6511228450366102,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0004224456690039377,2.8315966308655836,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,5.604214201038472e-05,1.143369413156507,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,0.00019722819267649922,2.2957302720765167,68.42105263157895,0.5777777777777778,0.5166666905085245,0.46666667858759564,0.600000003973643,3.40890902641916e-05,3.9491247025579383,50.0,0.40625,0.3333333432674408,0.30000001192092896,0.375,4.540925241064973e-05,0.8799066858989057,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,6.332580818605932e-05,0.3165051888983663,80.0,1.0,0.4545454680919647,0.4166666567325592,0.5,1.1648788860859462e-05
67,0.00018484530928882233,4.474300807505168,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.6085348766483116,45.45454545454545,0.625,0.550000011920929,0.75,0.5416666716337204,8.702004317781363e-06,3.92846619131881,45.45454545454545,0.36666666666666664,0.3333333432674408,0.25,0.5,0.00010167796589029886,1.4681711679495595,62.5,0.7083333333333333,0.5833333283662796,0.5416666567325592,0.6666666567325592,0.0001569867703168995,1.6301580849149113,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.00021973516938251884,2.964241248357793,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,3.9520426249315994e-07,1.6384983400879805,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.00021282832146603587,2.859525857204196,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.5296194853840013e-05,1.1580534569049756,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,3.150690966789175e-05,2.2994677691710397,68.42105263157895,0.7857142857142857,0.6030303140481313,0.6944444378217062,0.777777781089147,2.5264780873686083e-05,3.9921196562066803,50.0,0.45,0.30000001192092896,0.30000001192092896,0.30000001192092896,9.698530773409962e-05,0.8997240219890443,90.0,1.0,0.8333333432674408,0.75,1.0,7.838710417293981e-05,0.3145516959227804,80.0,1.0,0.4545454680919647,0.4166666567325592,0.5,1.4079113118132503e-05
68,0.00014635238547478735,4.492102381916148,60.0,0.16666666666666666,0.25,0.5,0.1666666716337204,1.6058842633762216,45.45454545454545,0.5833333333333333,0.550000011920929,0.550000011920929,0.550000011920929,2.3018010279295514e-05,3.9439238903466607,45.45454545454545,0.65625,0.27272725105285645,0.2142857164144516,0.375,8.740026446555311e-06,1.4244466225032304,62.5,0.8125,0.6666666865348816,0.6000000238418579,0.75,8.357664223388288e-05,1.631422140071506,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.0004385785889363004,2.947903675281021,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,7.332795724772344e-06,1.6429438272904835,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,2.4836222997355252e-05,2.8471564573457835,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,1.4932716505014235e-05,1.1764790653412298,66.66666666666666,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.00018579861001836897,2.2667525384349765,68.42105263157895,0.6430555555555556,0.4935064911842346,0.5,0.5,6.3418648825878016e-06,4.020208799439725,50.0,0.71875,0.5833333432674408,0.5,0.75,0.00020885233604742785,0.9017524751993287,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,6.240663574026684e-05,0.3158642015356054,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,1.991315107929075e-06
69,0.0003588337867839646,4.488332543375998,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.6166024348036458,45.45454545454545,0.55,0.6060606241226196,0.75,0.550000011920929,0.00010656083142290773,3.9677171760757317,45.45454545454545,0.36666666666666664,0.5,0.45000000298023224,0.5833333432674408,2.0466098091109552e-05,1.4302306991062732,62.5,0.8333333333333333,0.6493506729602814,0.6000000089406967,0.8333333432674408,0.0001532258418465805,1.64057438233963,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.000237579620998019,2.990166871399653,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,1.4373259948462057e-07,1.5762011676071646,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.00022608039095529885,2.874614354261677,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.1976942399054024e-05,1.1787529529017924,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,2.6464202126865412e-05,2.3008147872097093,68.42105263157895,0.8125,0.6555555661519369,0.7222222288449606,0.777777781089147,6.412149050026067e-06,4.06099501714383,50.0,0.6166666666666667,0.3333333432674408,0.375,0.30000001192092896,0.00011752212124180225,0.913195572427996,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,3.986371102821727e-05,0.3187102792047765,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,4.411811508171609e-05
70,0.00011587129699138414,4.500792697492792,60.0,0.25,0.3333333432674408,0.5,0.25,1.6233460307193204,45.45454545454545,0.7916666666666667,0.550000011920929,0.5416666716337204,0.75,4.43581537881627e-05,3.9690531508833113,36.36363636363637,0.26666666666666666,0.3928571343421936,0.375,0.4166666716337204,4.71962842792786e-05,1.4347778663439947,62.5,0.8333333333333333,0.675000011920929,0.6000000238418579,0.800000011920929,4.317998434780801e-05,1.6336023367011054,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.0002177729552614473,2.9792331674804813,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,4.423618918683054e-05,1.5243146680034914,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.00014492169010109127,2.8509114219759177,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.1566947094100753e-05,1.1858823045488336,66.66666666666666,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.00011360128875394672,2.279413186718116,68.42105263157895,0.8166666666666668,0.7111111382643381,0.6833333373069763,0.7666666706403097,4.87490073770446e-06,4.065774636245406,50.0,0.48333333333333334,0.5833333432674408,0.7000000029802322,0.5833333432674408,0.0001419770220786708,0.9123058768764606,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,2.4595714026354092e-05,0.32655070120609186,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,1.347257664831414e-05
71,0.00016180016877430982,4.532995280699227,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.6218018922042938,45.45454545454545,0.55,0.550000011920929,0.550000011920929,0.550000011920929,0.000152951471467604,4.009691934813586,36.36363636363637,0.26666666666666666,0.3928571343421936,0.375,0.4166666716337204,4.773300563873535e-05,1.433914498414807,62.5,0.84375,0.649350643157959,0.6190476417541504,0.75,1.6745004580011835e-05,1.646707832135739,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.00045670989446898854,2.9592797156255757,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,1.953515473594935e-05,1.5597608998301928,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0001489259409574547,2.912524381417399,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,3.378390131684808e-05,1.1883604339824798,66.66666666666666,0.71875,0.4000000059604645,0.3333333432674408,0.5,0.00018988671500348375,2.247968601393203,68.42105263157895,0.8222222222222223,0.7833333412806193,0.7333333492279053,0.8666666746139526,3.2085698143177573e-06,4.081325084363774,50.0,0.45,0.30000001192092896,0.30000001192092896,0.30000001192092896,4.5815886689796986e-05,0.8830166451969619,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,9.761470882102247e-05,0.3242477241928298,80.0,0.71875,0.875,0.875,0.875,3.2761916049337114e-05
72,0.00015219643607977042,4.534206349315128,60.0,0.5,0.5,0.5,0.5,1.64368085907304,45.45454545454545,0.53125,0.6222222447395325,0.7000000029802322,0.5833333432674408,2.1422191485703473e-05,4.047894243833042,45.45454545454545,0.3125,0.3333333432674408,0.30000001192092896,0.375,2.516678298566994e-05,1.453572781414326,62.5,0.8666666666666667,0.6666666865348816,0.625,0.800000011920929,8.281047551823284e-05,1.6471731941491394,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.0001484720459268945,3.031169296093418,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,2.973964874009665e-07,1.5371460805802128,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0002217385690919232,2.986513983157991,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,9.659003109980727e-05,1.1839831222952073,66.66666666666666,0.6166666666666667,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0002082106203596066,2.291174275425372,68.42105263157895,0.9055555555555556,0.6793651183446249,0.7333333392937978,0.7666666706403097,2.756498488078672e-05,4.12568547095488,50.0,0.28125,0.3333333432674408,0.30000001192092896,0.375,0.00011087867757392323,0.8993262967291429,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,2.0118646037084017e-05,0.32159245199547526,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,8.89104519783303e-05
73,0.0001522419261299558,4.558311099165262,60.0,0.5,0.5,0.5,0.5,1.6136073937292201,45.45454545454545,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,5.961616472792851e-06,4.048370182767375,36.36363636363637,0.3333333333333333,0.25,0.20000000298023224,0.3333333432674408,1.735679595297444e-05,1.3846523531055444,62.5,0.7666666666666666,0.649350643157959,0.5833333432674408,0.7333333492279053,4.136417648055759e-05,1.6535567872101047,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.0002218686527698506,2.925174988093838,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,8.448408117426448e-05,1.6152933900517188,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,1.410403317563544e-05,2.9735503291557124,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,9.577509503520678e-05,1.2121048939531858,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,2.2966280429819936e-05,2.209106840402535,68.42105263157895,0.6166666666666667,0.49242424964904785,0.4722222288449605,0.5166666706403097,1.885407213365885e-05,4.110450356685251,50.0,0.71875,0.722222238779068,0.7000000029802322,0.75,7.32247239203543e-05,0.8738645133847944,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,4.4182491871961386e-05,0.32013284623963,80.0,0.7083333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,3.0960914658153655e-05
74,0.0002406200931792938,4.567931502639837,60.0,0.375,0.20000000298023224,0.5,0.125,1.6217639278791756,45.45454545454545,0.4,0.3636363744735718,0.3333333432674408,0.4000000059604645,1.9678114297646665e-05,4.063828693104702,36.36363636363637,0.4375,0.222222238779068,0.20000000298023224,0.25,8.842105178134507e-06,1.4043866511954763,62.5,0.7666666666666666,0.6500000357627869,0.6000000089406967,0.7333333492279053,8.019772196031166e-05,1.6480294971860623,50.0,0.5625,0.5,0.5,0.5,0.00015617623289217872,2.9802593936085198,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,1.9544398410452745e-07,1.564628288895716,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.00012431920538368737,2.9692199184326156,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.466753509249788e-06,1.2077427092225357,66.66666666666666,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,7.322888701543169e-07,2.233278615574254,68.42105263157895,0.7301587301587302,0.6452991366386414,0.6825396915276846,0.7777777711550394,4.584590010308186e-05,4.141688036762978,50.0,0.28125,0.30000001192092896,0.25,0.375,8.410759312242784e-05,0.903862726775053,90.0,1.0,0.8333333432674408,0.75,1.0,3.0421368112584427e-05,0.321721925426719,80.0,0.7083333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,5.167116309207714e-05
75,0.0002905933481111977,4.587454647006087,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.6300352684713117,45.45454545454545,0.5357142857142857,0.3333333432674408,0.4000000059604645,0.2857142984867096,6.606343744648613e-05,4.088366304511779,36.36363636363637,0.4375,0.222222238779068,0.20000000298023224,0.25,2.4741032346852836e-05,1.4261980108626553,62.5,0.84375,0.675000011920929,0.625,0.75,3.5763699854145884e-05,1.6508886002759906,50.0,0.5625,0.5,0.5,0.5,0.00021273730372104666,2.999031718115156,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,2.7306293297831244e-08,1.551294774592334,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,7.34777015273286e-05,3.0186618064506345,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.756352477682847e-05,1.2040467729088058,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,9.279965608602144e-05,2.247135299952203,68.42105263157895,0.875,0.6534391641616821,0.6000000139077505,0.8333333333333334,7.946908207618347e-06,4.154163066524742,50.0,0.75,0.30000001192092896,0.25,0.375,5.302599461853783e-05,0.8950753722752512,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,4.887381210837563e-05,0.320893060184686,80.0,1.0,0.4545454680919647,0.4166666567325592,0.5,2.032561720518562e-05
76,0.00022139826745790067,4.5865699163168525,60.0,0.34375,0.1666666716337204,0.25,0.125,1.6422915677854903,45.45454545454545,0.65,0.3333333432674408,0.2857142984867096,0.4000000059604645,1.6419983135766644e-05,4.111334934252145,36.36363636363637,0.6666666666666666,0.4583333432674408,0.6000000014901161,0.4166666716337204,5.8940627002892025e-05,1.4199731182641846,62.5,0.8125,0.6500000059604645,0.5833333432674408,0.75,4.092334606844407e-05,1.6552252314364977,50.0,0.5625,0.5,0.5,0.5,0.00020394458662300233,3.0186195199250836,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,4.4765003313056144e-06,1.5662525992753316,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.00016813007680351662,3.0641362029647863,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,3.3364684889479664e-05,1.2015240960763716,66.66666666666666,0.71875,0.4000000059604645,0.3333333432674408,0.5,0.0001417375339136725,2.264160137110867,68.42105263157895,0.7111111111111111,0.4935064911842346,0.5,0.5,3.436833120844317e-05,4.183424032990976,50.0,0.25,0.5833333432674408,0.5,0.75,0.00021052252520230985,0.8966506548462595,90.0,0.75,0.4615384638309479,0.4285714328289032,0.5,4.7127570749695105e-06,0.3204184652622435,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,2.8752406613274763e-05
77,0.00015950885710716556,4.604534012809039,60.0,0.5,0.5,0.5,0.5,1.6485616009344142,45.45454545454545,0.625,0.550000011920929,0.75,0.5416666716337204,1.8909488160001843e-05,4.094634375271678,36.36363636363637,0.26666666666666666,0.25,0.20000000298023224,0.3333333432674408,1.5598144147230545e-05,1.4274364698267075,62.5,0.8,0.649350643157959,0.5833333432674408,0.7333333492279053,1.553307704285277e-05,1.6823510550199234,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.00015606108844734028,2.9577625081283645,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,1.7263258810800577e-05,1.5166359213601932,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,8.492683128609429e-05,3.0005384506306543,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,5.629929682435923e-05,1.2102124186391454,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,5.637697953683845e-05,2.2540220763047367,68.42105263157895,0.8888888888888888,0.694444457689921,0.6166666746139526,0.8666666746139526,4.641255129362401e-06,4.199468384432971,50.0,0.5166666666666666,0.3333333432674408,0.375,0.30000001192092896,0.00010841240541858941,0.8632461027214486,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,5.059784997891954e-05,0.32616789031275456,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,1.8540595555377856e-05
78,0.00010483496649754447,4.588024741736742,60.0,0.5,0.5,0.5,0.5,1.6506771232136201,45.45454545454545,0.5833333333333333,0.550000011920929,0.550000011920929,0.550000011920929,7.819764206819378e-05,4.134671400911724,36.36363636363637,0.48333333333333334,0.3928571343421936,0.375,0.4166666716337204,3.544460944030288e-05,1.4014439787647017,62.5,0.8333333333333333,0.6666666865348816,0.5833333432674408,0.8333333432674408,2.785016726101233e-05,1.660172290009652,50.0,0.5625,0.5,0.5,0.5,0.0001320865648270408,3.00160336075381,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,2.309257773711392e-07,1.588412259765704,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0001503234233399838,3.0882397185748176,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,5.604643983683401e-05,1.220033825057055,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,1.9358376251918822e-05,2.25971651578091,68.42105263157895,0.6319444444444445,0.6944444477558136,0.6666666666666666,0.75,3.504107568191054e-07,4.19892019770644,50.0,0.6875,0.722222238779068,0.7000000029802322,0.75,3.592598390498102e-05,0.8981703043340465,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,2.235975007880086e-05,0.3234614506349763,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,5.8481728389375736e-05
79,3.90742724556541e-05,4.671799414306622,60.0,0.16666666666666666,0.25,0.5,0.1666666716337204,1.6230722454711581,45.45454545454545,0.55,0.550000011920929,0.550000011920929,0.550000011920929,6.030473481533172e-06,4.167062753661809,36.36363636363637,0.65625,0.4583333432674408,0.375,0.625,2.009093211316626e-05,1.3573204276511275,62.5,0.9583333333333333,0.6500000059604645,0.6666666716337204,0.8333333432674408,3.661065429469823e-05,1.6670151563024354,50.0,0.5625,0.5,0.5,0.5,0.0001548681744955099,2.9373720047367784,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,5.020091082042266e-05,1.677220399580945,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,9.150787236464374e-05,3.0849074090294564,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.2430021319132317e-06,1.2240810701741092,66.66666666666666,0.6166666666666667,0.3636363744735718,0.3333333432674408,0.4000000059604645,7.47840412211803e-05,2.1930673852396696,68.42105263157895,0.85,0.7111111382643381,0.6833333373069763,0.7666666706403097,1.8229560225910487e-05,4.198317857818609,50.0,0.71875,0.5833333432674408,0.5,0.75,5.014603088670433e-05,0.8698570141361432,90.0,1.0,0.8333333432674408,0.75,1.0,4.950717646088944e-05,0.32001809387371183,80.0,0.5,0.5,0.5,0.5,5.172466473787641e-05
80,0.0002279780096568044,4.6707695687992,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.6384187010020712,45.45454545454545,0.5833333333333333,0.550000011920929,0.550000011920929,0.550000011920929,6.595848397685011e-05,4.166955942283194,36.36363636363637,0.4375,0.222222238779068,0.20000000298023224,0.25,2.7467077671963594e-05,1.4302944219326446,62.5,0.8333333333333333,0.6666666865348816,0.625,0.800000011920929,3.010872050430599e-05,1.681959508742827,50.0,0.5625,0.5,0.5,0.5,0.00021080722739848728,3.034735370619352,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,9.427498961156514e-06,1.5545607218645559,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,3.692082139523753e-05,3.1379937943339895,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,4.469863269782439e-06,1.1950878916410046,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.0001784101493183481,2.295596981432007,68.42105263157895,0.875,0.7079365253448486,0.75,0.75,5.466853740197063e-06,4.252274277032012,50.0,0.55,0.5833333432674408,0.7000000029802322,0.5833333432674408,6.16576151558194e-05,0.888456637485991,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,1.850475856817861e-05,0.32044829314911594,80.0,0.71875,0.875,0.875,0.875,2.3457626090786545e-05
81,8.875454607368998e-05,4.6801969493345945,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.6081878859316716,45.45454545454545,0.53125,0.6222222447395325,0.7000000029802322,0.5833333432674408,0.00010426874849064773,4.168218144806008,36.36363636363637,0.6666666666666666,0.4583333432674408,0.6000000014901161,0.4166666716337204,1.6869324816207867e-05,1.411758549427778,62.5,0.8125,0.675000011920929,0.625,0.75,8.747455670637453e-05,1.7041563535121773,50.0,0.5625,0.5,0.5,0.5,0.00014469007758329734,3.000245200922162,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,2.3038359932443034e-05,1.5270001094218968,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,7.417896006120425e-05,3.0799940902438485,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,1.2685095132344462e-05,1.2216898992665062,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,2.2777674059334396e-05,2.2427144215581047,68.42105263157895,0.75,0.7111111283302307,0.700000007947286,0.8055555621782938,7.76397341270393e-07,4.248063983154436,50.0,0.55,0.3333333432674408,0.375,0.30000001192092896,6.144690347737911e-05,0.9064567428256902,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,2.138494702351528e-05,0.32042603125449454,80.0,1.0,0.7777778208255768,0.75,0.9000000059604645,3.105783560272919e-05
82,0.00011455692434858816,4.681496087423033,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.6058991887660907,45.45454545454545,0.53125,0.6222222447395325,0.7000000029802322,0.5833333432674408,7.456946384300709e-05,4.174472573956657,36.36363636363637,0.31666666666666665,0.20000001788139343,0.20000000298023224,0.20000000298023224,5.1278102611409406e-05,1.3818914720119204,62.5,0.8333333333333333,0.6666666865348816,0.625,0.800000011920929,3.0323392734903163e-05,1.7203016792851793,50.0,0.5625,0.5,0.5,0.5,0.00013855989749273295,2.939580426517816,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,2.1681821319287605e-07,1.5759636753886457,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.00011788388485711943,3.087820759166708,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.2978539863018136e-05,1.2273036689194825,66.66666666666666,0.65625,0.8333333432674408,0.800000011920929,0.875,5.560288611930265e-06,2.2426113756038024,68.42105263157895,0.6458333333333334,0.5166666706403097,0.4222222367922465,0.6666666666666666,5.313229086671686e-07,4.2676806996484276,50.0,0.45,0.27272728085517883,0.25,0.30000001192092896,3.291168016433103e-05,0.8564717646440976,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,1.5057513971447853e-06,0.3217413698667422,80.0,0.71875,0.875,0.875,0.875,4.090018880605559e-06
83,9.138203726879748e-05,4.712110061524305,60.0,0.34375,0.1666666716337204,0.25,0.125,1.5855693457564535,45.45454545454545,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,7.022838224522168e-07,4.1990921744837255,36.36363636363637,0.3333333333333333,0.25,0.20000000298023224,0.3333333432674408,3.925564269146467e-05,1.3474737529731418,62.5,0.78125,0.6666666865348816,0.6000000238418579,0.75,5.651055953331858e-05,1.7243597657930783,50.0,0.5625,0.5,0.5,0.5,0.00010854484828736965,2.9205648582885604,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,1.7944177507166558e-05,1.6369961312797146,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,9.096988149224183e-06,3.103436211059732,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,1.019956797688328e-05,1.248643578816567,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,0.00012917731260929946,2.215844670473977,68.42105263157895,0.6,0.4935064911842346,0.4444444378217061,0.5555555621782938,1.5684654676945762e-06,4.2701815080738,50.0,0.375,0.3333333432674408,0.30000001192092896,0.375,1.373415959155152e-05,0.8687380720223933,90.0,1.0,0.8333333432674408,0.75,1.0,4.974005093901006e-05,0.31675164069855916,80.0,0.71875,0.875,0.875,0.875,2.023788116496377e-05
